x,y
8.7635054022,-20.4406679200
8.7731092437,-20.5969775510
8.7827130852,-20.7723803437
8.7923169268,-20.9333679591
8.8019207683,-21.1081830127
8.8115246098,-21.2971399663
8.8211284514,-21.4674932326
8.8307322929,-21.6252988163
8.8403361345,-21.8031472829
8.8499399760,-21.9863842030
8.8595438175,-22.1559414359
8.8691476591,-22.3068011556
8.8787515006,-22.4846568640
8.8883553421,-22.6697185371
8.8979591837,-22.8516102477
8.9075630252,-23.0087546787
8.9171668667,-23.1809440587
8.9267707083,-23.3744122270
8.9363745498,-23.5366374496
8.9459783914,-23.7336804033
8.9555822329,-23.8937755745
8.9651860744,-24.0899054872
8.9747899160,-24.2540943013
8.9843937575,-24.4404671965
8.9939975990,-24.6041864678
9.0036014406,-24.7918365992
9.0132052821,-24.9583305097
9.0228091236,-25.1378098590
9.0324129652,-25.3323895480
9.0420168067,-25.5037764867
9.0516206483,-25.6846318427
9.0612244898,-25.8666560446
9.0708283313,-26.0191364522
9.0804321729,-26.1945078580
9.0900360144,-26.3839009133
9.0996398559,-26.5587455532
9.1092436975,-26.7368344922
9.1188475390,-26.9110020376
9.1284513806,-27.0853580876
9.1380552221,-27.2610483791
9.1476590636,-27.4595220454
9.1572629052,-27.6398192278
9.1668667467,-27.8067911107
9.1764705882,-27.9680207523
9.1860744298,-28.1633780550
9.1956782713,-28.3248253981
9.2052821128,-28.4931995591
9.2148859544,-28.6860562687
9.2244897959,-28.8420952663
9.2340936375,-29.0416830710
9.2436974790,-29.2037363265
9.2533013205,-29.3759678019
9.2629051621,-29.5545620541
9.2725090036,-29.7118797609
9.2821128451,-29.8993380855
9.2917166867,-30.0711305993
9.3013205282,-30.2336915025
9.3109243697,-30.4185773080
9.3205282113,-30.5694707347
9.3301320528,-30.7413231364
9.3397358944,-30.8960560550
9.3493397359,-31.0863199049
9.3589435774,-31.2334893771
9.3685474190,-31.4181861033
9.3781512605,-31.5844670719
9.3877551020,-31.7242382488
9.3973589436,-31.9005409960
9.4069627851,-32.0703688544
9.4165666267,-32.2237199759
9.4261704682,-32.3800978259
9.4357743097,-32.5405507821
9.4453781513,-32.6928066188
9.4549819928,-32.8467726866
9.4645858343,-33.0129884598
9.4741896759,-33.1716545531
9.4837935174,-33.3163065827
9.4933973589,-33.4937942153
9.5030012005,-33.6321591147
9.5126050420,-33.7918815449
9.5222088836,-33.9279270768
9.5318127251,-34.0929756884
9.5414165666,-34.2369009890
9.5510204082,-34.3901912121
9.5606242497,-34.5261196378
9.5702280912,-34.6767894465
9.5798319328,-34.8289315495
9.5894357743,-34.9540180718
9.5990396158,-35.0994128658
9.6086434574,-35.2284570866
9.6182472989,-35.3703517631
9.6278511405,-35.5307127368
9.6374549820,-35.6447968595
9.6470588235,-35.7916362206
9.6566626651,-35.9315379144
9.6662665066,-36.0618399846
9.6758703481,-36.1802616660
9.6854741897,-36.3066474117
9.6950780312,-36.4540189685
9.7046818727,-36.5603547588
9.7142857143,-36.6896602678
9.7238895558,-36.8188439052
9.7334933974,-36.9478063716
9.7430972389,-37.0650146021
9.7527010804,-37.1787385008
9.7623049220,-37.3023213655
9.7719087635,-37.4152564577
9.7815126050,-37.5346959628
9.7911164466,-37.6404114740
9.8007202881,-37.7380845066
9.8103241297,-37.8552544592
9.8199279712,-37.9746224404
9.8295318127,-38.0794682136
9.8391356543,-38.1779903799
9.8487394958,-38.2782350452
9.8583433373,-38.3761239398
9.8679471789,-38.4859342043
9.8775510204,-38.5811825140
9.8871548619,-38.6677483084
9.8967587035,-38.7891540193
9.9063625450,-38.8593564277
9.9159663866,-38.9663273222
9.9255702281,-39.0463376456
9.9351740696,-39.1429885256
9.9447779112,-39.2157241216
9.9543817527,-39.3174335560
9.9639855942,-39.3856581007
9.9735894358,-39.4870581156
9.9831932773,-39.5618280042
9.9927971188,-39.6333685099
10.0024009604,-39.7205290969
10.0120048019,-39.7813511823
10.0216086435,-39.8534653682
10.0312124850,-39.9367131181
10.0408163265,-39.9891395281
10.0504201681,-40.0688693669
10.0600240096,-40.1273027542
10.0696278511,-40.2045362835
10.0792316927,-40.2735066057
10.0888355342,-40.3278841786
10.0984393758,-40.3940635473
10.1080432173,-40.4300683366
10.1176470588,-40.4960895362
10.1272509004,-40.5421253192
10.1368547419,-40.5911801653
10.1464585834,-40.6543212654
10.1560624250,-40.7179240810
10.1656662665,-40.7564256201
10.1752701080,-40.8090751866
10.1848739496,-40.8368431855
10.1944777911,-40.8855410218
10.2040816327,-40.9078018665
10.2136854742,-40.9577733544
10.2232893157,-40.9940958890
10.2328931573,-41.0450493471
10.2424969988,-41.0504943346
10.2521008403,-41.1052746169
10.2617046819,-41.1259759334
10.2713085234,-41.1615777327
10.2809123649,-41.1780883795
10.2905162065,-41.2005321860
10.3001200480,-41.2170188396
10.3097238896,-41.2636094340
10.3193277311,-41.2733829663
10.3289315726,-41.2747284376
10.3385354142,-41.2990221942
10.3481392557,-41.3048265859
10.3577430972,-41.3301809209
10.3673469388,-41.3470014149
10.3769507803,-41.3553271112
10.3865546218,-41.3452435917
10.3961584634,-41.3663683801
10.4057623049,-41.3619123524
10.4153661465,-41.3736493129
10.4249699880,-41.3686504146
10.4345738295,-41.3763621131
10.4441776711,-41.3817761782
10.4537815126,-41.3746370680
10.4633853541,-41.3717168049
10.4729891957,-41.3603410174
10.4825930372,-41.3469579291
10.4921968788,-41.3394511413
10.5018007203,-41.3356876130
10.5114045618,-41.3230032127
10.5210084034,-41.3000111987
10.5306122449,-41.2778333148
10.5402160864,-41.2683612729
10.5498199280,-41.2488356533
10.5594237695,-41.2110567938
10.5690276110,-41.2070488171
10.5786314526,-41.1726397528
10.5882352941,-41.1508220685
10.5978391357,-41.1222099410
10.6074429772,-41.0964195365
10.6170468187,-41.0576643605
10.6266506603,-41.0429453770
10.6362545018,-40.9842056119
10.6458583433,-40.9621937293
10.6554621849,-40.9165226353
10.6650660264,-40.8905687574
10.6746698679,-40.8392758795
10.6842737095,-40.7983260185
10.6938775510,-40.7675014479
10.7034813926,-40.7079703886
10.7130852341,-40.6784620838
10.7226890756,-40.6252912171
10.7322929172,-40.5948776936
10.7418967587,-40.5338995465
10.7515006002,-40.4724347499
10.7611044418,-40.4436668121
10.7707082833,-40.3807524210
10.7803121248,-40.3308531504
10.7899159664,-40.2727003820
10.7995198079,-40.1917889736
10.8091236495,-40.1513448021
10.8187274910,-40.0991530800
10.8283313325,-40.0308617363
10.8379351741,-39.9663853165
10.8475390156,-39.9104231193
10.8571428571,-39.8292313375
10.8667466987,-39.7654573591
10.8763505402,-39.7005885777
10.8859543818,-39.6381164625
10.8955582233,-39.5509064386
10.9051620648,-39.4667165348
10.9147659064,-39.4081413552
10.9243697479,-39.3279104394
10.9339735894,-39.2398187035
10.9435774310,-39.1858765199
10.9531812725,-39.0916973376
10.9627851140,-39.0093168549
10.9723889556,-38.9454854075
10.9819927971,-38.8365896784
10.9915966387,-38.7518960491
11.0012004802,-38.6930275385
11.0108043217,-38.5847228582
11.0204081633,-38.5035068195
11.0300120048,-38.4294502868
11.0396158463,-38.3143543463
11.0492196879,-38.2376681272
11.0588235294,-38.1332198000
11.0684273709,-38.0456826253
11.0780312125,-37.9439941936
11.0876350540,-37.8588701856
11.0972388956,-37.7621106808
11.1068427371,-37.6481716841
11.1164465786,-37.5519280959
11.1260504202,-37.4544703102
11.1356542617,-37.3647059070
11.1452581032,-37.2383340749
11.1548619448,-37.1385520636
11.1644657863,-37.0310796434
11.1740696279,-36.9187165072
11.1836734694,-36.8312466058
11.1932773109,-36.7226870704
11.2028811525,-36.6057378146
11.2124849940,-36.4871397602
11.2220888355,-36.3789005429
11.2316926771,-36.2575972087
11.2412965186,-36.1473047998
11.2509003601,-36.0365976365
11.2605042017,-35.9109974417
11.2701080432,-35.7977308114
11.2797118848,-35.6644490286
11.2893157263,-35.5648251283
11.2989195678,-35.4413012713
11.3085234094,-35.3244631795
11.3181272509,-35.1969122357
11.3277310924,-35.0511960161
11.3373349340,-34.9422703145
11.3469387755,-34.8078621578
11.3565426170,-34.6749683541
11.3661464586,-34.5396960549
11.3757503001,-34.4328496331
11.3853541417,-34.2865100024
11.3949579832,-34.1661288427
11.4045618247,-34.0183493635
11.4141656663,-33.8971738557
11.4237695078,-33.7429708187
11.4333733493,-33.6143169539
11.4429771909,-33.4872744417
11.4525810324,-33.3380904810
11.4621848739,-33.2014044145
11.4717887155,-33.0634853794
11.4813925570,-32.9364340640
11.4909963986,-32.7881924942
11.5006002401,-32.6346679725
11.5102040816,-32.5058072547
11.5198079232,-32.3456308191
11.5294117647,-32.2090716274
11.5390156062,-32.0606672869
11.5486194478,-31.9070751855
11.5582232893,-31.7573257046
11.5678271309,-31.6087907518
11.5774309724,-31.4658662263
11.5870348139,-31.3274591241
11.5966386555,-31.1579701013
11.6062424970,-31.0146401849
11.6158463385,-30.8559730612
11.6254501801,-30.7156459087
11.6350540216,-30.5409362141
11.6446578631,-30.3967406626
11.6542617047,-30.2341449496
11.6638655462,-30.0804104777
11.6734693878,-29.9314170321
11.6830732293,-29.7592458873
11.6926770708,-29.6110003420
11.7022809124,-29.4405502476
11.7118847539,-29.2771214370
11.7214885954,-29.1055710250
11.7310924370,-28.9527761635
11.7406962785,-28.7951579586
11.7503001200,-28.6190894915
11.7599039616,-28.4612056091
11.7695078031,-28.2950601616
11.7791116447,-28.1371367694
11.7887154862,-27.9607899063
11.7983193277,-27.7944280231
11.8079231693,-27.6222389156
11.8175270108,-27.4622843904
11.8271308523,-27.2970508192
11.8367346939,-27.1298787142
11.8463385354,-26.9561261849
11.8559423770,-26.7969715742
11.8655462185,-26.6247205303
11.8751500600,-26.4633896726
11.8847539016,-26.2802284236
11.8943577431,-26.1251328494
11.9039615846,-25.9422466848
11.9135654262,-25.7675033799
11.9231692677,-25.6021069414
11.9327731092,-25.4228267576
11.9423769508,-25.2406386335
11.9519807923,-25.0685385804
11.9615846339,-24.9064539688
11.9711884754,-24.7341147059
11.9807923169,-24.5539279068
11.9903961585,-24.3702276204
12.0000000000,-24.2228429154
-12.0000000000,-3.3157923670
-11.9903961585,-3.3554542625
-11.9807923169,-3.2689038933
-11.9711884754,-3.2003876329
-11.9615846339,-3.1367356237
-11.9519807923,-3.0600200602
-11.9423769508,-3.2229757685
-11.9327731092,-3.3116878440
-11.9231692677,-3.3278694194
-11.9135654262,-3.2442180394
-11.9039615846,-3.1834733687
-11.8943577431,-3.0855026798
-11.8847539016,-3.0637650396
-11.8751500600,-3.3399732183
-11.8655462185,-3.1389605708
-11.8559423770,-3.1856908083
-11.8463385354,-3.1334705687
-11.8367346939,-3.2937684846
-11.8271308523,-3.1306762337
-11.8175270108,-3.0782304636
-11.8079231693,-3.3380691581
-11.7983193277,-3.1488185312
-11.7887154862,-3.3279748619
-11.7791116447,-3.3113271808
-11.7695078031,-3.2053023938
-11.7599039616,-3.3235241985
-11.7503001200,-3.3404466043
-11.7406962785,-3.3345737105
-11.7310924370,-3.3292993725
-11.7214885954,-3.2656782412
-11.7118847539,-3.3056208708
-11.7022809124,-3.2568464382
-11.6926770708,-3.2883677778
-11.6830732293,-3.2411284395
-11.6734693878,-3.2452579583
-11.6638655462,-3.1213760505
-11.6542617047,-3.1351503336
-11.6446578631,-3.1263739413
-11.6350540216,-3.1063439407
-11.6254501801,-3.2932033550
-11.6158463385,-3.2752994079
-11.6062424970,-3.3294705462
-11.5966386555,-3.2155017854
-11.5870348139,-3.2656139535
-11.5774309724,-3.1187880683
-11.5678271309,-3.2642006471
-11.5582232893,-3.1761106492
-11.5486194478,-3.3404972912
-11.5390156062,-3.3327405176
-11.5294117647,-3.2267107676
-11.5198079232,-3.3126570991
-11.5102040816,-3.1233087812
-11.5006002401,-3.3011066644
-11.4909963986,-3.1376975660
-11.4813925570,-3.1074548415
-11.4717887155,-3.2768535672
-11.4621848739,-3.2491163861
-11.4525810324,-3.2193359685
-11.4429771909,-3.3549584973
-11.4333733493,-3.1377874902
-11.4237695078,-3.0977191511
-11.4141656663,-3.0694032402
-11.4045618247,-3.0662453751
-11.3949579832,-3.3488412144
-11.3853541417,-3.2931094722
-11.3757503001,-3.3677757247
-11.3661464586,-3.3283843835
-11.3565426170,-3.3096656882
-11.3469387755,-3.1007979961
-11.3373349340,-3.1773391664
-11.3277310924,-3.0828976675
-11.3181272509,-3.2798001187
-11.3085234094,-3.2752155840
-11.2989195678,-3.0647767781
-11.2893157263,-3.1457668255
-11.2797118848,-3.1025782869
-11.2701080432,-3.2615640628
-11.2605042017,-3.3000477536
-11.2509003601,-3.2566894382
-11.2412965186,-3.0962645542
-11.2316926771,-3.1964139926
-11.2220888355,-3.0897476104
-11.2124849940,-3.1548017745
-11.2028811525,-3.1846610856
-11.1932773109,-3.2238466436
-11.1836734694,-3.3011461496
-11.1740696279,-3.3150346930
-11.1644657863,-3.2331266284
-11.1548619448,-3.1672117058
-11.1452581032,-3.1324253094
-11.1356542617,-3.2547244277
-11.1260504202,-3.2600291190
-11.1164465786,-3.2472714137
-11.1068427371,-3.2804945673
-11.0972388956,-3.1526619435
-11.0876350540,-3.1856913316
-11.0780312125,-3.0840092485
-11.0684273709,-3.1862751962
-11.0588235294,-3.2231490067
-11.0492196879,-3.0939253891
-11.0396158463,-3.1527596676
-11.0300120048,-3.3460673872
-11.0204081633,-3.3714115250
-11.0108043217,-3.2119440217
-11.0012004802,-3.3248398746
-10.9915966387,-3.1649396577
-10.9819927971,-3.1295600603
-10.9723889556,-3.1657061232
-10.9627851140,-3.2495360283
-10.9531812725,-3.1775305340
-10.9435774310,-3.1998062487
-10.9339735894,-3.2813741360
-10.9243697479,-3.3482607059
-10.9147659064,-3.2038571355
-10.9051620648,-3.1952488402
-10.8955582233,-3.2539809013
-10.8859543818,-3.3053678949
-10.8763505402,-3.2610594056
-10.8667466987,-3.3411261888
-10.8571428571,-3.0923885496
-10.8475390156,-3.1716009479
-10.8379351741,-3.0950282883
-10.8283313325,-3.0407448809
-10.8187274910,-3.1605982175
-10.8091236495,-3.0913693873
-10.7995198079,-3.0429236275
-10.7899159664,-3.1583318517
-10.7803121248,-3.2556013568
-10.7707082833,-3.0927075257
-10.7611044418,-3.1494114129
-10.7515006002,-3.1500358438
-10.7418967587,-3.0513358066
-10.7322929172,-3.2126360855
-10.7226890756,-3.1318535595
-10.7130852341,-3.0379106670
-10.7034813926,-3.2254274936
-10.6938775510,-3.1838221469
-10.6842737095,-3.0660491002
-10.6746698679,-3.0687423097
-10.6650660264,-3.2514277993
-10.6554621849,-3.3105309800
-10.6458583433,-3.2014460755
-10.6362545018,-3.1119111672
-10.6266506603,-3.3097558844
-10.6170468187,-3.2512732787
-10.6074429772,-3.0439656703
-10.5978391357,-3.2210084425
-10.5882352941,-3.0894043790
-10.5786314526,-2.9992490071
-10.5690276110,-3.2649787016
-10.5594237695,-3.1010991723
-10.5498199280,-3.2483580049
-10.5402160864,-3.2110904445
-10.5306122449,-3.2475334007
-10.5210084034,-3.1893457546
-10.5114045618,-3.2686130316
-10.5018007203,-2.9665709038
-10.4921968788,-3.1246086122
-10.4825930372,-3.1362651178
-10.4729891957,-3.1406735383
-10.4633853541,-3.0138067968
-10.4537815126,-3.0137900549
-10.4441776711,-3.2382534627
-10.4345738295,-3.0682704531
-10.4249699880,-3.0724919018
-10.4153661465,-3.0321807312
-10.4057623049,-2.9717033131
-10.3961584634,-3.1059710178
-10.3865546218,-3.0211915169
-10.3769507803,-2.9493917666
-10.3673469388,-3.1319344209
-10.3577430972,-2.9299744669
-10.3481392557,-2.9811886288
-10.3385354142,-2.9974830129
-10.3289315726,-3.0100590222
-10.3193277311,-3.1211197098
-10.3097238896,-3.0720275079
-10.3001200480,-2.9948471209
-10.2905162065,-3.0092721422
-10.2809123649,-3.1223578969
-10.2713085234,-3.1455166185
-10.2617046819,-3.0303808325
-10.2521008403,-2.9360657364
-10.2424969988,-2.9247949270
-10.2328931573,-3.1180885899
-10.2232893157,-3.1677309020
-10.2136854742,-3.1186475957
-10.2040816327,-3.1838477744
-10.1944777911,-2.8755670323
-10.1848739496,-3.0485289318
-10.1752701080,-3.0721900532
-10.1656662665,-2.8871272071
-10.1560624250,-3.0982852075
-10.1464585834,-2.9671778079
-10.1368547419,-2.8918173922
-10.1272509004,-3.1006358294
-10.1176470588,-2.8770688428
-10.1080432173,-3.0402439433
-10.0984393758,-2.9308044104
-10.0888355342,-2.8917014687
-10.0792316927,-2.9893350890
-10.0696278511,-3.1270738127
-10.0600240096,-3.0416427023
-10.0504201681,-2.9940395949
-10.0408163265,-3.0367520478
-10.0312124850,-2.9985037768
-10.0216086435,-2.9118488393
-10.0120048019,-2.9887366671
-10.0024009604,-2.8406695400
-9.9927971188,-2.7989945772
-9.9831932773,-3.0449561962
-9.9735894358,-2.8899158384
-9.9639855942,-2.8486707765
-9.9543817527,-2.9347675216
-9.9447779112,-2.9051123836
-9.9351740696,-3.0244958558
-9.9255702281,-2.9997095200
-9.9159663866,-2.7973808352
-9.9063625450,-2.8317868271
-9.8967587035,-2.9002913123
-9.8871548619,-2.8340415285
-9.8775510204,-3.0071409649
-9.8679471789,-2.8640824165
-9.8583433373,-2.7746593833
-9.8487394958,-2.7803524102
-9.8391356543,-3.0373762592
-9.8295318127,-2.8997134313
-9.8199279712,-2.9788880214
-9.8103241297,-2.8323827693
-9.8007202881,-2.8663537969
-9.7911164466,-2.9651759726
-9.7815126050,-2.7854959787
-9.7719087635,-2.8308558950
-9.7623049220,-2.8568997338
-9.7527010804,-2.8159616642
-9.7430972389,-2.7373030614
-9.7334933974,-2.8458226381
-9.7238895558,-2.8768408076
-9.7142857143,-2.8606635127
-9.7046818727,-2.9599771964
-9.6950780312,-2.7262374708
-9.6854741897,-2.8279002066
-9.6758703481,-2.9340601127
-9.6662665066,-2.7689514134
-9.6566626651,-2.8560093602
-9.6470588235,-2.8933623424
-9.6374549820,-2.8748905125
-9.6278511405,-2.7630092622
-9.6182472989,-2.9516150692
-9.6086434574,-2.7137092249
-9.5990396158,-2.7454190577
-9.5894357743,-2.8333917068
-9.5798319328,-2.9621594173
-9.5702280912,-2.8970137855
-9.5606242497,-2.9092854625
-9.5510204082,-2.9695825098
-9.5414165666,-2.9307376014
-9.5318127251,-2.8286317776
-9.5222088836,-2.8867276584
-9.5126050420,-2.7533774848
-9.5030012005,-2.9572090346
-9.4933973589,-2.9378239450
-9.4837935174,-2.9159313363
-9.4741896759,-2.8057569845
-9.4645858343,-2.9793009696
-9.4549819928,-2.8909968366
-9.4453781513,-2.7525416966
-9.4357743097,-2.7858124307
-9.4261704682,-2.7859685858
-9.4165666267,-2.7195674680
-9.4069627851,-2.9190395696
-9.3973589436,-2.9693327288
-9.3877551020,-2.8001924080
-9.3781512605,-2.9620821290
-9.3685474190,-2.8051077050
-9.3589435774,-2.6678526121
-9.3493397359,-2.8067597996
-9.3397358944,-2.7487898883
-9.3301320528,-2.8318892358
-9.3205282113,-2.9232165693
-9.3109243697,-2.8735972706
-9.3013205282,-2.7699767260
-9.2917166867,-2.8318780843
-9.2821128451,-2.6981798283
-9.2725090036,-2.9165570999
-9.2629051621,-2.7659994362
-9.2533013205,-2.7725620625
-9.2436974790,-2.9091235034
-9.2340936375,-2.9081008878
-9.2244897959,-2.9411411146
-9.2148859544,-2.8329684963
-9.2052821128,-2.7878654707
-9.1956782713,-2.8504712564
-9.1860744298,-2.6773023025
-9.1764705882,-2.7062076417
-9.1668667467,-2.9419704143
-9.1572629052,-2.8722124589
-9.1476590636,-2.9738404284
-9.1380552221,-2.9696881464
-9.1284513806,-2.8820623621
-9.1188475390,-2.7626783174
-9.1092436975,-2.7393014121
-9.0996398559,-2.9015022655
-9.0900360144,-2.7489726370
-9.0804321729,-2.9864510170
-9.0708283313,-2.6999942660
-9.0612244898,-2.7068258969
-9.0516206483,-2.7666766814
-9.0420168067,-2.9991891803
-9.0324129652,-2.8950431968
-9.0228091236,-2.6982600143
-9.0132052821,-2.7004480942
-9.0036014406,-2.9906780611
-8.9939975990,-2.7761220182
-8.9843937575,-2.8696483063
-8.9747899160,-2.8746192873
-8.9651860744,-2.9491405703
-8.9555822329,-2.7209044916
-8.9459783914,-2.8945922606
-8.9363745498,-2.7651124146
-8.9267707083,-2.9291432903
-8.9171668667,-2.9922093075
-8.9075630252,-2.9869899427
-8.8979591837,-2.9144509398
-8.8883553421,-2.9612042747
-8.8787515006,-3.0160972483
-8.8691476591,-2.9299526702
-8.8595438175,-2.9486430106
-8.8499399760,-3.0252551317
-8.8403361345,-3.0350620959
-8.8307322929,-2.7586169298
-8.8211284514,-3.0242307814
-8.8115246098,-2.8974473852
-8.8019207683,-3.0469693960
-8.7923169268,-2.8804254475
-8.7827130852,-2.9120554377
-8.7731092437,-2.8292494492
-8.7635054022,-2.8285376879
-8.7539015606,-2.8020057272
-8.7442977191,-3.0832591482
-8.7346938776,-2.9534177052
-8.7250900360,-2.8439628313
-8.7154861945,-2.8820460299
-8.7058823529,-2.9493855834
-8.6962785114,-2.9406759450
-8.6866746699,-3.0414869785
-8.6770708283,-2.8741649016
-8.6674669868,-3.0735563070
-8.6578631453,-2.9288843822
-8.6482593037,-3.0994857518
-8.6386554622,-2.9851331628
-8.6290516206,-2.8487784380
-8.6194477791,-2.8664423055
-8.6098439376,-2.9480491988
-8.6002400960,-2.8588527834
-8.5906362545,-3.0549911790
-8.5810324130,-3.1556841076
-8.5714285714,-2.8700179755
-8.5618247299,-2.9093316327
-8.5522208884,-3.0446478940
-8.5426170468,-2.9341730352
-8.5330132053,-2.9893279478
-8.5234093637,-3.1289057400
-8.5138055222,-3.1263985916
-8.5042016807,-3.0512162119
-8.4945978391,-3.0216906849
-8.4849939976,-3.0858656526
-8.4753901561,-3.0438461622
-8.4657863145,-3.1449001319
-8.4561824730,-3.0566703741
-8.4465786315,-3.1085317651
-8.4369747899,-3.0230172914
-8.4273709484,-3.0021171034
-8.4177671068,-3.0600494569
-8.4081632653,-3.0573673865
-8.3985594238,-3.2485898370
-8.3889555822,-2.9552390921
-8.3793517407,-3.0772672880
-8.3697478992,-3.0599212937
-8.3601440576,-3.2007014544
-8.3505402161,-3.0243338053
-8.3409363745,-2.9968483155
-8.3313325330,-3.2950320062
-8.3217286915,-3.0911932481
-8.3121248499,-3.2786796540
-8.3025210084,-3.1691227062
-8.2929171669,-3.0096452110
-8.2833133253,-3.3215080969
-8.2737094838,-3.0762748516
-8.2641056423,-3.0731920483
-8.2545018007,-3.1884850324
-8.2448979592,-3.3369152621
-8.2352941176,-3.1598519164
-8.2256902761,-3.0848202996
-8.2160864346,-3.3009223687
-8.2064825930,-3.1704353121
-8.1968787515,-3.3352604304
-8.1872749100,-3.0915898501
-8.1776710684,-3.2663589614
-8.1680672269,-3.3474284842
-8.1584633854,-3.1205362382
-8.1488595438,-3.2658613797
-8.1392557023,-3.1123820884
-8.1296518607,-3.3829463167
-8.1200480192,-3.3106391435
-8.1104441777,-3.3153302421
-8.1008403361,-3.4093874234
-8.0912364946,-3.3491279610
-8.0816326531,-3.3202859626
-8.0720288115,-3.3253731528
-8.0624249700,-3.2631387049
-8.0528211285,-3.2054392464
-8.0432172869,-3.1447467581
-8.0336134454,-3.3689327658
-8.0240096038,-3.1687671248
-8.0144057623,-3.3006769377
-8.0048019208,-3.1437610373
-7.9951980792,-3.1657228028
-7.9855942377,-3.4129997879
-7.9759903962,-3.1499587752
-7.9663865546,-3.2342674399
-7.9567827131,-3.2340550604
-7.9471788715,-3.1706549373
-7.9375750300,-3.3940330759
-7.9279711885,-3.3316468272
-7.9183673469,-3.4433928798
-7.9087635054,-3.2936442413
-7.8991596639,-3.2918497237
-7.8895558223,-3.4762964552
-7.8799519808,-3.4547143888
-7.8703481393,-3.2068284043
-7.8607442977,-3.5050873663
-7.8511404562,-3.4334524163
-7.8415366146,-3.2974937481
-7.8319327731,-3.4787457804
-7.8223289316,-3.3270880902
-7.8127250900,-3.2155296525
-7.8031212485,-3.4722401815
-7.7935174070,-3.3074067066
-7.7839135654,-3.2938334314
-7.7743097239,-3.5229625014
-7.7647058824,-3.3118639027
-7.7551020408,-3.5080973729
-7.7454981993,-3.3014155079
-7.7358943577,-3.5031411786
-7.7262905162,-3.5218102184
-7.7166866747,-3.4773623582
-7.7070828331,-3.4364697380
-7.6974789916,-3.3063228155
-7.6878751501,-3.4378418541
-7.6782713085,-3.3497132264
-7.6686674670,-3.3874663417
-7.6590636255,-3.4959703243
-7.6494597839,-3.4576534679
-7.6398559424,-3.3798856144
-7.6302521008,-3.2799587148
-7.6206482593,-3.3214326808
-7.6110444178,-3.5903147923
-7.6014405762,-3.5999025704
-7.5918367347,-3.2911963283
-7.5822328932,-3.4136053220
-7.5726290516,-3.5610252397
-7.5630252101,-3.3646233292
-7.5534213685,-3.5270863612
-7.5438175270,-3.3297013168
-7.5342136855,-3.5032180666
-7.5246098439,-3.4795711426
-7.5150060024,-3.3285635165
-7.5054021609,-3.4238303058
-7.4957983193,-3.5532581273
-7.4861944778,-3.4394161588
-7.4765906363,-3.3786071853
-7.4669867947,-3.4587467843
-7.4573829532,-3.3469079140
-7.4477791116,-3.3200010134
-7.4381752701,-3.3494422069
-7.4285714286,-3.5213362684
-7.4189675870,-3.4441946537
-7.4093637455,-3.6353990647
-7.3997599040,-3.5725442257
-7.3901560624,-3.5740748533
-7.3805522209,-3.4367457491
-7.3709483794,-3.5489250837
-7.3613445378,-3.5175749048
-7.3517406963,-3.5172314524
-7.3421368547,-3.5519677434
-7.3325330132,-3.3543521630
-7.3229291717,-3.3925064508
-7.3133253301,-3.5983053584
-7.3037214886,-3.4971363881
-7.2941176471,-3.4257964921
-7.2845138055,-3.4411407890
-7.2749099640,-3.6338778475
-7.2653061224,-3.5502604476
-7.2557022809,-3.5154430473
-7.2460984394,-3.3767482509
-7.2364945978,-3.4495907450
-7.2268907563,-3.3527917822
-7.2172869148,-3.6459921400
-7.2076830732,-3.5963885584
-7.1980792317,-3.5219380170
-7.1884753902,-3.3687941243
-7.1788715486,-3.4074430452
-7.1692677071,-3.4988645309
-7.1596638655,-3.5302848766
-7.1500600240,-3.4817383447
-7.1404561825,-3.4073691044
-7.1308523409,-3.4081481158
-7.1212484994,-3.4081414233
-7.1116446579,-3.5886763180
-7.1020408163,-3.5902973781
-7.0924369748,-3.3598821619
-7.0828331333,-3.5317267697
-7.0732292917,-3.6349670183
-7.0636254502,-3.6146226782
-7.0540216086,-3.5751281970
-7.0444177671,-3.6290388928
-7.0348139256,-3.5843609192
-7.0252100840,-3.4106183129
-7.0156062425,-3.5317507472
-7.0060024010,-3.5857623745
-6.9963985594,-3.5506111990
-6.9867947179,-3.4737153206
-6.9771908764,-3.6291763597
-6.9675870348,-3.4467870024
-6.9579831933,-3.5565283872
-6.9483793517,-3.3954452830
-6.9387755102,-3.4981235874
-6.9291716687,-3.5733985609
-6.9195678271,-3.5192567776
-6.9099639856,-3.4678178888
-6.9003601441,-3.4082934696
-6.8907563025,-3.4457493651
-6.8811524610,-3.5933573845
-6.8715486194,-3.5710513362
-6.8619447779,-3.4007685245
-6.8523409364,-3.6418446085
-6.8427370948,-3.4696863650
-6.8331332533,-3.4961038646
-6.8235294118,-3.6571153645
-6.8139255702,-3.5675305321
-6.8043217287,-3.4413742830
-6.7947178872,-3.5023194831
-6.7851140456,-3.5220362037
-6.7755102041,-3.4974348563
-6.7659063625,-3.6376179526
-6.7563025210,-3.4693263134
-6.7466986795,-3.4101734306
-6.7370948379,-3.6520121597
-6.7274909964,-3.4961549382
-6.7178871549,-3.5410370854
-6.7082833133,-3.5504986910
-6.6986794718,-3.6415724045
-6.6890756303,-3.6426063914
-6.6794717887,-3.6181897095
-6.6698679472,-3.5817967464
-6.6602641056,-3.5318620551
