x,y
7.860161589347873790e-01,7.357535895096719569e-01
1.003083753775251497e+00,4.252426701822537569e-01
8.123723193377396790e-01,8.687863348433757515e-01
2.072512298567423805e-01,4.021911483455337111e-02
3.797250118273978181e-01,8.844487568381904641e-01
2.823582620723197323e-01,6.805682991393566805e-01
1.824136036893247992e-02,3.575795544760443923e-01
6.083499990675993452e-01,1.204765227617880657e-01
8.964941382926077118e-01,1.831902965277865669e-01
9.191844732137255392e-01,2.157011430728248969e-01
1.011327351430265642e+00,6.052993511181556929e-01
9.237593995501827693e-02,6.829978911839325317e-02
8.671730461974568038e-02,5.810098638068130761e-01
7.867923450561337129e-01,4.210997047788016534e-01
4.749343256381211020e-01,5.674500819894340298e-01
5.366264382692871315e-01,6.790843293151845872e-01
4.894532940030418278e-01,7.187935997606351712e-01
1.063860188275232987e+00,3.442691725425547355e-01
4.296130965485341069e-02,1.583176584586774571e-01
5.641861341679550446e-01,3.449994535322159495e-01
9.418793476547930865e-01,6.276501871494961637e-01
5.430211802137306920e-01,7.805867753304644996e-01
2.553701915875372097e-01,8.140948211278895563e-01
-3.146278355838626195e-02,6.368556603309658559e-01
9.560155386736457483e-01,7.751755833626386982e-01
8.742368412804543132e-01,3.652815407507548073e-01
8.247180361641749391e-01,5.483064956164921400e-01
6.202952106711907554e-01,6.056624274084543291e-02
2.000108639099639207e-01,5.432089572052319904e-01
5.662693845434235707e-02,7.687112313697415100e-01
8.284826295237235350e-01,9.654691615585342390e-01
8.906517012554106272e-02,9.445214323611383911e-01
7.904413769269291734e-02,4.682210978207464458e-01
8.678982848768325153e-01,8.121537423201545536e-02
1.413302580730476862e-02,5.237301416754698569e-02
4.909604038256690228e-01,8.002870742059599030e-01
1.386780797111544783e-01,1.406395825878313244e-01
5.749992927529006259e-01,2.317517543687880321e-01
7.251848537860162702e-01,9.722634066962576593e-01
7.708412995911378962e-01,8.597305909309024274e-01
5.009880103077685165e-01,8.625885304694118627e-01
1.685279517469071286e-01,7.380251173732364778e-02
6.829712388194272288e-01,6.279464957364579158e-02
8.773285709862788107e-01,6.712402652037442463e-01
9.895984948658391733e-01,2.930633644745159194e-01
4.750929245235960274e-01,7.491404378174763012e-01
2.384014164792908341e-01,5.533249242095793496e-01
6.301118324969875450e-01,9.746006667689132152e-01
7.582570691892358550e-01,1.317523118194201259e-01
4.638843858572297418e-01,5.683365820976153948e-01
1.508974050127302180e-01,4.057168040685974475e-01
3.096912282551011475e-01,1.219757175468452054e-01
4.981057019390151552e-01,1.445430528646235446e-01
5.778762752698758387e-01,1.384583108883105929e-01
7.334905050069207011e-01,1.791846912105915512e-01
9.042785360112708393e-01,3.696027089805632715e-02
5.413173316833922444e-01,3.251417178264446872e-01
2.475812131978609720e-01,4.993249878599432812e-01
8.471838397340605287e-01,9.216477370244878786e-01
2.920991421688751144e-01,1.344911280838910483e-01
7.457819377525293225e-01,5.941135997047820583e-01
2.147527298025404541e-01,7.484815959521268214e-01
5.514088653143859320e-01,6.488229210173136474e-01
3.433022197070152992e-01,4.276240787984458280e-01
2.117659307093269772e-01,7.342949151251451090e-01
1.419888739506686426e-01,8.362727811230188379e-01
8.168286096110835004e-01,7.319398471466174172e-01
-2.206159114835428564e-03,2.396792687397125143e-01
4.702800257162446096e-01,6.101047858059053253e-01
9.495980635670695502e-01,3.377263005054335077e-01
8.485156887224987177e-01,1.610382765854990739e-01
4.270338886258083777e-01,7.000006086927308691e-02
7.499452865307237870e-01,1.261542856223819009e-01
2.146203096664831000e-01,7.760102459050252088e-01
5.327293276396050103e-01,8.616569007437154329e-03
-5.373468605591999459e-03,4.956935513311011010e-01
2.854026712084863915e-01,2.081016019597404232e-01
5.958633717858035084e-01,2.229135105420598784e-01
5.914255875706245780e-01,3.933915572868987853e-01
1.697096108458621411e-01,1.576660982987541371e-01
2.252672758962225019e-01,2.659416462785677004e-02
3.409889337494648176e-01,8.825701359198208085e-01
8.457802201318417312e-01,3.920959740808498961e-01
5.820315746266102597e-01,5.650099425703549727e-01
8.712516198953556001e-01,2.360131936285784771e-01
3.004690387936684304e-01,2.950548982680609167e-01
4.389162691926874749e-02,3.339702228633212866e-01
8.724076697697834559e-01,8.698170383462064947e-01
1.199067494248867993e-01,4.364918527962551309e-01
3.961864304268225556e-01,4.893327019888538132e-01
5.735817061249075532e-01,1.291884659401842245e-03
8.315378238444741665e-01,9.668633526534714528e-01
6.237591679513003751e-01,6.826806426676768069e-01
4.954713995084817912e-01,3.562196840739452752e-01
1.574657937529942431e-01,5.800859960491935308e-01
5.184372648190263555e-02,8.308572334584803931e-01
4.129031412390550271e-01,4.207172204491708700e-01
3.417945250462459117e-01,9.504602347021661179e-01
1.818408518175103628e-01,9.878131955026589472e-02
1.269395035470289312e-01,6.698180158818926033e-01
9.835387340927143063e-01,2.184064069518843187e-01
9.045568875963488908e-01,2.706975261106879249e-01
6.281277641690405922e-01,7.717971694701668273e-03
4.562908251615176436e-01,6.693458139841789167e-01
5.278697861730822227e-01,2.572263711604894643e-01
8.198439449758543329e-01,9.772359102883078075e-01
4.566880068673747073e-01,6.368081997664356564e-01
7.922740045577920664e-01,2.325749254851643966e-01
8.398579516711960347e-01,2.955235402214715923e-01
8.077017393590799621e-01,1.452835406259025408e-01
2.773213051928101747e-01,5.189565187804543456e-01
5.138364467476086439e-01,8.469144364434904038e-01
9.950780383560811071e-01,8.725227669499453775e-02
2.417934158941289491e-01,3.585970563532237532e-01
4.083102257920742106e-01,4.918966067680828891e-01
8.373001109801953001e-01,7.861623933173566003e-01
3.980427658005623870e-02,4.764466757881465897e-01
6.111449006182760879e-01,4.376927068537552201e-01
1.143534096883699475e-01,4.032262973542761753e-01
3.787384056289123113e-01,2.155869122390395021e-01
7.496945138350067372e-01,3.314041535913355152e-01
5.533587682938794217e-01,4.972105404436005793e-01
8.393134963032611306e-01,1.424387217388612403e-01
1.110589134559597513e-01,3.117457681917404910e-01
4.324832417724365774e-01,3.079117498303867162e-01
7.564382451870732549e-01,2.411949313198215317e-01
8.294009439605988521e-02,4.219124429826920930e-01
7.820216565628445027e-01,9.067906812668882210e-01
7.669768909109428989e-01,5.223115027819512646e-01
7.213295921906315300e-01,6.732716184985514385e-01
2.599692421112608232e-01,5.444439329511694403e-01
7.798951101873653480e-01,2.703794292695358426e-01
6.237011304890658359e-01,5.233262911008477181e-01
5.041637389091849775e-01,7.008583731277935602e-02
6.710745827298305599e-01,8.446258562854698226e-01
1.357638171879491373e-01,3.370533034315690846e-01
3.289303048496640403e-02,2.130515218721856091e-02
1.012072482958477959e+00,5.027524284600478621e-01
3.682894993540882234e-01,2.743615835977393225e-01
9.964696269123508587e-01,2.347804001348188507e-01
7.110542768381098444e-01,2.919099172350714255e-01
6.490655755637558810e-02,6.829996975506846812e-01
-1.651857928427032367e-03,7.008175198517990756e-01
2.764876576434005528e-01,7.335809168602263064e-01
7.345527804128347826e-01,7.098773007997850604e-01
6.544238536251228283e-03,7.203715864597498575e-01
1.008555563591252424e+00,2.220038848648633323e-01
2.591484770542415439e-01,7.839463278354373843e-01
1.630843755265357631e-01,6.596853469562034000e-01
7.708088138493569552e-01,4.710328771054582420e-02
5.659661536863498377e-01,5.450372177401681117e-01
2.909163766599490719e-01,8.953226154923812352e-01
1.519781969306034930e-01,3.316433920164796878e-01
8.648284787447624300e-01,1.790974567057043720e-01
8.426268762002125934e-01,7.870088295114947841e-02
4.836846783319684873e-01,1.025944802681707513e-01
6.518504726787708314e-01,8.192859126482220367e-01
8.370714283358844376e-01,9.845096479503089304e-01
6.754521262080984689e-01,7.605195173687704369e-01
4.905160245197905389e-01,9.053404574018233397e-01
6.234671285236066396e-01,9.227906191103040223e-01
2.258293976001364278e-01,5.199167258066631492e-01
7.503623802353303063e-01,2.099803493418205269e-01
2.086262125806526424e-01,9.819183773472450749e-01
4.460537560822893655e-01,1.838248221357026424e-01
3.001289021686333047e-01,3.610099219409234617e-01
6.532650219464566366e-01,8.703203809834431093e-01
9.905037789946280480e-01,6.469991986212442203e-01
7.031383837148067473e-01,2.990298348719082622e-01
8.641721452074315746e-01,2.219186639038163433e-01
1.616008842565626602e-01,9.758555910279977930e-01
8.911033789570950159e-01,2.736714210291725236e-01
6.955726227419567476e-01,4.715438234723364208e-01
3.285229798260325684e-01,2.924455816295024602e-01
1.701542086470992643e-01,5.544201715902906669e-01
4.309142491337923930e-01,4.998676595145153945e-01
2.316997173566985868e-01,9.475597799376502817e-01
6.079817230900010916e-01,9.098934938605229839e-01
8.762431889662165851e-02,6.316161262514566888e-01
8.333507378737893267e-01,3.252911451209787863e-01
1.842469999801971681e-01,2.953995654703273632e-01
2.809706817559993741e-01,4.724212249696817523e-01
3.838678540485891966e-01,2.722101795465901031e-01
6.785521021311623491e-01,3.904325836002852518e-02
3.654613403383175085e-01,6.736017889918902712e-01
1.754814466502135351e-01,2.316654153496141844e-01
2.145512500140629997e-01,-2.452492611111684040e-02
4.564273133544168304e-01,5.118779099154109613e-02
2.655854805106381278e-01,9.668564544147439932e-01
9.169766767001520380e-01,2.126963780338587684e-01
3.135407315401108064e-01,4.742894086874974713e-01
8.537265738409105520e-01,7.872824795029191858e-01
1.180248671920256787e-01,1.430046222141086731e-01
4.058685565531837125e-01,8.621935484405908179e-01
8.519996174903787800e-01,1.067922402845054575e-01
5.812026972607626796e-01,1.161653327561740501e-01
6.647243023709205056e-01,8.879986932190389037e-01
4.705363372162684743e-01,4.483574922311717170e-02
5.776805039522918683e-01,4.228739132347656970e-01
8.146551853163472856e-01,3.315452906576086822e-01
8.818265682081026791e-01,2.944398736447410014e-01
1.553654036776021541e-01,2.617016326599005405e-01
5.787044766565965781e-02,2.892512599754474834e-01
6.594561065818488332e-01,1.026755415918725878e-01
1.053988007232469909e-01,1.148757466532160654e-01
5.322608900217690175e-02,8.719064232289351901e-01
9.333957777865754535e-01,3.715917567588696013e-02
7.748643088754623154e-01,7.422631895195846985e-01
9.869991281477115130e-01,3.354230373040723578e-01
2.764118202812231861e-01,4.481332362078070952e-01
8.682561808367074141e-01,7.077424399453688952e-01
5.007925983176148010e-01,2.562582831084259660e-01
6.722571814508917498e-01,8.562338527307670200e-01
4.207659639350068148e-01,6.763595639842002738e-01
3.919652019822348898e-01,4.772716025485858049e-01
5.284767789183340003e-01,7.911175791147442293e-01
9.492040871664571000e-01,4.322657955735014212e-01
3.750865688089554673e-01,3.742499509380100009e-01
1.644471121127432101e-01,3.566505985734077511e-01
7.660671713264502469e-02,4.039486403520337610e-01
1.620466550954502150e-01,3.683866003273832956e-01
8.183556668271320111e-01,2.913672002922729209e-01
6.111585109557434725e-01,9.109425495596625844e-01
5.526937940104559299e-01,1.436529137848603366e-01
3.439731400129858452e-01,5.672941221092718811e-01
5.194782838250469048e-01,1.109919698661205323e-01
4.320096868762182130e-01,5.484202789830575631e-01
2.747799578058349179e-01,6.114967303903305895e-01
1.075070028438320224e-01,3.679963062816991037e-01
7.905902829162559931e-01,2.914729942638826232e-01
6.404208789788817802e-01,4.075516662294651482e-01
3.173682048722899496e-01,9.151172568474948976e-01
3.303617303172362574e-01,2.257625478952289266e-01
9.356877670882024489e-01,7.546918787988218247e-01
6.707159227569600146e-01,3.101502061976678035e-02
1.160427527435062972e-01,6.350628593689645607e-01
2.276962342724054011e-01,2.084363622418844986e-01
7.971725667063424003e-01,2.898640838033685885e-01
7.444414100255550282e-02,5.694787027277951191e-02
4.600451616040835967e-01,5.890382198332148045e-01
8.472049604756342056e-01,1.062140650591313767e-01
2.037922827489200006e-01,5.570921240119376394e-01
3.654097127592231264e-01,5.166113772199913967e-01
9.099911387064970603e-01,5.341400807790984695e-01
4.090069605215367332e-01,9.730953561870843149e-01
8.840375953849713420e-02,8.767168301376526696e-01
4.915904634378105431e-01,5.267204833711081058e-01
9.157179645818253055e-01,5.287817089993195330e-01
4.823607734300717209e-01,2.740962850579141685e-01
6.821954521973156993e-01,6.180278414535869125e-01
2.223872510919924494e-01,7.084516513135586946e-01
6.621361636851417209e-01,4.210182192739864715e-01
3.624616026077780769e-03,4.369042770049725299e-01
4.040602349617835459e-02,6.958620014459744596e-02
4.544844778904792437e-01,8.717722964938445784e-02
3.122047369403362360e-01,6.385104501058597171e-01
2.915957345687669178e-01,1.014738322158110551e+00
8.936952477834350095e-01,5.876424738353154265e-01
9.979153232941279095e-01,8.323206516538500521e-01
3.269413044126584511e-01,7.738311537717947886e-01
1.363136307028776917e-01,6.660095677714247264e-01
4.858296663327002496e-01,5.554352334357151588e-05
2.756129868906995739e-01,9.498481061972033901e-01
3.055662746392110996e-01,1.907774032006744891e-01
2.191137590146360614e-01,4.857696822188390939e-01
8.695225520794102048e-01,7.895782630889555120e-01
4.251192014914105810e-01,2.142240535167844184e-01
3.756594721921865249e-02,4.329870426592091204e-01
8.218905658925688140e-01,7.086390012333444455e-01
4.182868331392278205e-01,5.635851102547758673e-01
4.396663809357697072e-01,5.476014497047192453e-01
5.309825397209877451e-01,6.730989986533694180e-01
4.979129813824136330e-01,9.631410951924171959e-01
4.215967782174141476e-01,1.813335508117353001e-02
2.324012112696061394e-01,5.107547064935188397e-01
5.614307503339138750e-01,5.690974984498794464e-01
7.052187268789402719e-01,2.988290819896443629e-01
6.465766517790728640e-01,6.891826348516526535e-01
4.087247379045843565e-01,4.231051081904978473e-01
1.555217572675776649e-01,4.318170591381468304e-01
7.857213498106528915e-01,9.002983350781612604e-01
6.155693186449239240e-01,2.833169267805398794e-01
7.280032417347299667e-01,7.366133729251582718e-01
3.352096128652831686e-01,8.574059618111184999e-01
7.721442570994635490e-02,3.453109516837306325e-02
8.390760328267304891e-02,1.471564070240904409e-01
8.868637085161731326e-01,4.466100881737490313e-01
2.903256231355998973e-01,4.425957581454771916e-01
4.160620495477228564e-01,3.109620610561754650e-01
9.503590187616778318e-02,6.847595270241543242e-01
1.198511027987833460e-01,7.816969528199576578e-01
2.053081085037975761e-01,7.323178595147086245e-01
7.834652920077662674e-01,8.655214449775486263e-02
6.669819015607661439e-02,9.660975393985467008e-01
4.341143695012972259e-01,6.126298755728283307e-01
3.162137319775909505e-02,2.581616870589859003e-01
4.945366907644347942e-01,8.878547437108057494e-01
2.770922723469794735e-01,7.542468008951500602e-01
6.650317865903253578e-01,1.232478628630190171e-01
2.679111623113554774e-01,2.421608959597363331e-01
4.281959229783920962e-01,6.378125466613057126e-01
4.478813355686495079e-01,2.410113953394592834e-01
7.141470765478565852e-01,6.002873743962968689e-01
5.374705093208818063e-01,5.624817962430049834e-01
2.439159841026116715e-01,6.881329671630611600e-01
3.541553282119024315e-01,3.476264065948247994e-01
1.455090669347514354e-01,5.950928735627886157e-01
6.098191857314237962e-01,3.241616061633277868e-01
9.000242309565225085e-01,8.434087325258620149e-01
1.089005505612745534e-01,6.816234056672307862e-01
3.737672209814235647e-01,9.971887876515163063e-01
2.255746441684421677e-01,2.787861234845824820e-01
4.752094134164765449e-01,2.661889616531065150e-01
6.902747808977601762e-01,4.972140217510312987e-01
2.174575182709561627e-01,5.171608508611799104e-01
8.632068715981712215e-01,7.669727564280663934e-01
5.012700957159327286e-01,2.838602514305106905e-01
1.637059690712667215e-01,8.808199118673950556e-01
7.143489423821959283e-01,5.579653656040280962e-01
8.690587294655831574e-01,1.260226183629473140e-01
6.620677169756756797e-01,2.046316550643983434e-01
1.312561438271603320e-01,4.651317894070862158e-01
3.778488728852361089e-01,9.231122229455444028e-01
3.037153197163684482e-01,8.122671494225930378e-01
7.893432509330746694e-01,6.792396029066941621e-01
8.937431881021644653e-01,4.220689177293212024e-01
3.744934538249134470e-01,1.608502760493767392e-01
2.639848634053938436e-01,9.202315523183507429e-01
4.516999746770697377e-01,3.476255673134197033e-01
2.024055789971461183e-01,4.997368118311467655e-01
7.225344468657862729e-01,3.117830783801158745e-01
7.720788767057710222e-01,6.159170973474482613e-01
8.458866140903728015e-01,2.620181515479337309e-01
6.200149057564751098e-01,1.578460873457663005e-01
3.764136547000225819e-01,7.362159844215060422e-01
6.415889475322714697e-01,2.071903684159493997e-01
8.757060922845817386e-01,3.639965902045990548e-02
6.373767705967943176e-01,1.023198256582610544e+00
5.475240297475459927e-01,8.014457543104330783e-01
5.962986908433298705e-01,7.766130270270996672e-01
6.517064508560573843e-01,6.473963262395678875e-01
2.584164201446423337e-01,7.653699864054941404e-01
2.043761508156826112e-01,9.984400334399770038e-01
2.276328988035661027e-01,2.327030808113429161e-01
8.685299506551457105e-01,2.081301181760767949e-01
3.606778098475270644e-01,7.162297847149943220e-01
1.603575594860869036e-01,1.317219668600567162e-01
4.952967425541323077e-01,2.648930541539685768e-01
2.438045848507656432e-01,4.655163194947188089e-03
4.242304032563349869e-01,2.997590589065645128e-01
4.662483683608546758e-02,6.260986523272773496e-01
6.669014409968228030e-01,7.853546809195306733e-02
3.290646678093543387e-01,8.829198716266829505e-01
5.610006176674237066e-01,3.945971149445104409e-01
4.595885709314823098e-01,2.274276507853892071e-01
8.165434354817536766e-01,9.098700077171697487e-01
9.381080382723503419e-01,1.842857964760575562e-01
2.848238651732361015e-01,1.106907789082757776e-01
3.313673437305144631e-01,3.308708492311394078e-01
6.524315726384912750e-01,1.874612148874771345e-01
9.398605977382827881e-01,1.005644237618286141e-01
1.507623953629077737e-02,8.602153984467585390e-01
7.105239535638090409e-01,3.890546147601552929e-01
5.630112156453046524e-01,2.221764337217789209e-01
1.723493929289365567e-01,4.721148754193291164e-01
3.452301253098930545e-01,6.045357248470879519e-01
2.487494776692497633e-01,6.615132787895993127e-01
8.156204509807606362e-01,1.772016427559713891e-01
3.806517210240227544e-02,4.506409521106314320e-01
7.762027434011913307e-01,6.776198209129304928e-01
6.785272740267817015e-01,3.668156203250768077e-01
2.421651654627365036e-01,5.484927612458282420e-01
2.100838027415554976e-01,7.396782005644475522e-01
2.074751932138820809e-01,2.616552628077480347e-01
5.121695723991357418e-01,5.130455474149235862e-01
6.042847155032556872e-01,4.112454366008206352e-01
9.127961661481943656e-01,8.510692287914527476e-01
9.150260568925994153e-01,5.903896497798920562e-01
6.422325582428493052e-01,5.905545325833463366e-01
4.450386963482312330e-01,3.338626262468334382e-01
5.873399431162823481e-01,3.816382118427632392e-02
3.025434575348733349e-02,8.483503921882774579e-01
1.968083943432252444e-02,5.533066067549728961e-01
6.315616601304646638e-01,2.094463582553484360e-01
8.819115052827732892e-01,2.098044892342572632e-01
9.253635002324434033e-01,7.605640627280599864e-01
2.426328075200041845e-01,1.294403532021661252e-01
3.018418701552172401e-01,3.764591785426153470e-01
2.484011270968544405e-01,9.920759696999260635e-01
2.371083413728343747e-01,8.127968102347066237e-01
1.557666160951565459e-01,9.611739007751051167e-01
2.292748898370408350e-01,3.890420687846622427e-01
5.615956329210022302e-01,1.147111095803632214e-01
8.204393492575511315e-01,2.416401992156714806e-01
5.623642150803738193e-01,5.436589528413754424e-01
6.069829066330222345e-01,1.808450130277045043e-02
1.437640963068891609e-01,1.533891597011294017e-01
3.295612621860547486e-01,1.554595838269417496e-01
9.245188216020984173e-01,4.944682871923287149e-01
6.014498487107096114e-01,3.630212792174301040e-01
2.902599269976600671e-01,5.073566522615531316e-01
3.285141189965882225e-01,3.299966912650404427e-01
4.563382730863561054e-01,4.718701927022974640e-01
9.885349221951833520e-01,2.527100524290464278e-01
4.671459872304098981e-01,1.663543703285801367e-01
3.788200276352826079e-01,7.035164632097746784e-01
1.838009376421348429e-01,6.129439424462153063e-01
4.213105268135980408e-01,6.731384435470566530e-02
8.975962542900843832e-01,4.255458708283341718e-01
7.942712905615595398e-01,3.897892474125844720e-01
9.180737484993802822e-01,3.025503704728608190e-01
4.061764116013573678e-01,7.811030080386724972e-01
3.498818538909658771e-01,3.654861826660248392e-01
9.914141927497631679e-01,5.614681683290422276e-01
7.054391011204711459e-01,6.541392480140292287e-01
8.194639739483926544e-01,8.866138404925484329e-01
5.764100172595475469e-01,3.022607527992031695e-01
2.463419112321604820e-02,6.244042423510894890e-01
7.888352544711179082e-01,4.553659909992842092e-01
1.975097990821854110e-01,2.924818066697302266e-01
5.116584758860039939e-01,8.247635328682184630e-01
1.816076916727598634e-01,6.082483875627512360e-01
7.795546095983572066e-01,9.187751265078734075e-01
1.076575929935187359e-01,9.143740730264451333e-01
6.381591169487079718e-01,7.629062742000379815e-01
4.281316031112718246e-02,4.643362647315022462e-01
6.044022343700732325e-01,3.173915387406922584e-01
4.421277229330793923e-01,5.412740706305267935e-01
5.406348217803181866e-01,7.905894676813135513e-02
4.934093618299952855e-01,2.368136065946009616e-01
9.478806758312435798e-01,1.012008495385709805e+00
3.439383273501634419e-01,1.691468400429116947e-01
2.019387916935430072e-01,5.144220510157184734e-01
8.552197187543453261e-01,4.794642930532149738e-01
3.527936803006800903e-02,3.725767595783874286e-02
1.877034281938204097e-01,8.141090891382301020e-01
6.090337816584772135e-01,5.390393475097901010e-01
3.402178288631339531e-01,9.295583690765403251e-01
3.427186833808547051e-01,8.442950162388254132e-01
8.917680561805564343e-01,5.030976437206701180e-01
9.033322271844014262e-01,2.704352819286041099e-01
6.247552289609961118e-01,9.837691637242212961e-02
4.487081465318759066e-01,2.249374646701649827e-01
6.434104910406081290e-02,-2.348187560317527289e-02
3.299200572615046956e-01,5.933569832753723405e-01
4.591292976790591340e-01,3.047092368652700722e-01
9.781522670537882158e-01,9.513572226616849870e-01
1.119001909517636367e-01,3.936156083883295964e-01
6.623396080802395058e-01,7.522194095477529041e-01
3.784961169084457011e-01,7.421379155060988664e-01
8.536069883233896038e-02,3.614464286754442424e-01
6.773312269401323693e-01,6.374040181287526918e-01
8.794149518844374125e-01,4.984635162601716574e-02
1.802163787150178331e-01,5.608100126423647136e-02
1.960775710424110252e-01,5.129508031174520588e-02
4.873470046242945886e-01,5.089398626359934452e-01
6.513417600694709764e-01,4.197290790526736481e-01
-8.329841494387334178e-03,6.824971194434530375e-01
7.571125857288554806e-02,8.817501032162461394e-01
4.301546453919800200e-02,5.588348506415149464e-01
9.010825165793592273e-01,5.633485978223453650e-01
6.113611243551398955e-01,6.748297791148170077e-01
1.728398873646483369e-01,6.642739677515338004e-01
8.900177021024080481e-01,9.442035208525836332e-01
4.457083672207752811e-01,3.387627745689212877e-01
7.668233233132055737e-01,5.569093488026077843e-01
2.856446239008970100e-01,1.989092716526694171e-01
1.689042020169430613e-01,4.402893137561043613e-01
1.535822786231965387e-01,2.577370353192538072e-02
5.524449723743192486e-02,9.350430757685914696e-01
6.225913503340611832e-02,1.019254392072000831e-01
4.217347690871346977e-01,2.332909787020114034e-01
9.411517099998804037e-01,9.068063757042712503e-01
4.296745768592262205e-01,4.429764413532748524e-01
3.771431997910487111e-01,5.115097377163295433e-02
2.861405120940800906e-01,1.303260228972089874e-01
1.073854450517635201e-01,5.382453866570665602e-01
8.947854982253140854e-02,1.100230360567984594e-01
5.061575553324942911e-01,4.679075709678023332e-01
1.795445257410359374e-01,1.415816792795220568e-02
1.847081506741563850e-01,2.346132075444742338e-01
7.979731472429287820e-01,9.072807462624981056e-01
4.136035043572129366e-01,4.136164964332607608e-01
6.890061338210168307e-01,6.486854166601815352e-01
1.474041145919203766e-01,1.032394832373872140e-01
4.605981961161746407e-01,5.769761916987293793e-01
1.315681266392681459e-01,3.326499636774641888e-01
2.971415263844513488e-01,2.212591816431984104e-01
4.698160600586797075e-01,6.174933132108706424e-01
4.927609130471629628e-01,2.139115675485960266e-01
9.372189372943073860e-02,8.334826530537593481e-01
4.561426960789922158e-01,7.930878461911861077e-02
2.243025698243223121e-01,8.304064105433252019e-01
7.422192000339457030e-01,9.064398033387415232e-01
5.852775802223572077e-01,4.614012399924237728e-01
4.074817752739071652e-01,1.581210708928499908e-01
6.516610270402667382e-01,6.097485368747743717e-01
1.706801816814078054e-01,9.089223454286516901e-01
3.846786072682282787e-01,3.333340774195511086e-02
3.432092586814892710e-01,8.717133937586252213e-01
9.027619594576574702e-01,4.939854990084185937e-01
9.552134240111067598e-01,9.035616595183534328e-01
8.149331692441758035e-01,8.484777121741867711e-01
3.679026393612053192e-01,7.944059101483936791e-01
5.644852745895005963e-01,7.456207663892068238e-01
1.571583575775446218e-01,7.415263882188098954e-01
9.628426221667810703e-01,3.273306915465359901e-01
1.007928900447436327e+00,3.800138156802360112e-01
1.889819784323750473e-01,1.447854625822768415e-01
7.722229642547745465e-01,5.094709248790805223e-01
2.699599845318673697e-01,5.761491428114865476e-01
3.440150987450036335e-01,4.926471093613491448e-01
8.218649123180512550e-01,6.525153791958736571e-01
7.641823556004806450e-01,6.144036907829872884e-01
9.756392985025755804e-01,2.532260627405655273e-01
2.572893757505473333e-01,1.447021713966381573e-01
5.569103078233760273e-01,6.204730118712744602e-01
7.276467120841131342e-01,3.271521945953886346e-01
3.125421004306837280e-02,6.090489860231041996e-01
9.586562445121640241e-01,2.915454612995219130e-01
2.002457268822693537e-01,2.701514199223588042e-01
4.291452856635105118e-01,2.264990025246301220e-01
3.682132915734130374e-01,6.512449312314502192e-01
3.454225532249789454e-01,3.994335405414860540e-01
1.215975753336291307e-02,8.909646351472976233e-01
4.044461314393869578e-01,3.384182122493027967e-01
9.777176966420991766e-02,6.269245579129039125e-01
8.787325173895834673e-01,6.956903060067176625e-02
1.434991190327508659e-01,1.525831070184428817e-01
5.981177727411103318e-01,9.187043765389986127e-01
4.411596535246761208e-01,3.778717339749279591e-01
7.841462131416022663e-01,7.590727504308950602e-01
2.376812819521882392e-01,1.428628593320518669e-01
3.656007412344772223e-01,8.004782985061265066e-01
7.295314778856345495e-01,6.168009625708912314e-01
8.783563260150721863e-01,2.854700513063474498e-01
3.578623327527859499e-01,7.540568421264742804e-03
8.640076590682402857e-01,5.988866932601222270e-01
2.746273367093240436e-01,1.165030405001467317e-02
7.301196102085246720e-01,7.477418662858047460e-01
6.950053938725593294e-01,2.005826014290372217e-01
9.114816826469549493e-01,7.671115691336128917e-01
6.784267322958998925e-01,6.367689547685986273e-01
9.232476752831816347e-01,9.178724565585314465e-01
5.959678500847714888e-01,4.300848058186955702e-01
3.806367064369762243e-01,8.254451392088170136e-01
6.229942332936695415e-01,3.986093606894861030e-02
1.384268932505381411e-01,9.196115922790416564e-01
8.934920969324557927e-01,9.566731088450696197e-01
4.277104361989940706e-01,7.902429445101408767e-01
8.083432037752431576e-01,3.313009422214987509e-01
1.622638403955852238e-01,9.899210514723073562e-01
3.895935636438265653e-02,5.630049294240428992e-01
6.538132325011355439e-01,6.791268367508149773e-01
2.808124021064993259e-01,7.176063891551496265e-01
2.337728535488844406e-01,8.212148055280323877e-01
1.733946597931324829e-01,6.921953026598728353e-01
7.873486309362446312e-01,1.919625005359588965e-01
2.413054977380723332e-01,7.689746546870555033e-01
7.952442012005236927e-02,1.682340755750534877e-01
4.155987928797321151e-01,9.280527486771726897e-01
5.469737732430481891e-01,4.092745597882190833e-01
9.347305484955393817e-01,4.695316822041744054e-01
4.761647189849609885e-01,4.079873882573734067e-01
3.121251107931554136e-01,3.342217451370141923e-01
6.979274490736125935e-01,3.266545061066820910e-02
6.616508014453557074e-01,2.142589140768834111e-01
3.460467754561533105e-01,1.631835389613401910e-01
5.449150735911060250e-01,7.294121480338826569e-01
3.441434186313972465e-01,1.920342300106954170e-01
2.314857960796674330e-01,8.116781587933296072e-01
2.606506771470175066e-01,7.717394503178697240e-01
3.791382103368866607e-01,1.623907872033698296e-01
7.489662032467458985e-01,4.799071352170058424e-01
6.207348632304793279e-02,9.725237552482290937e-01
1.478207050794437816e-01,3.738075290254989635e-01
3.893900114826931991e-01,5.045290198705395524e-01
8.140084116105552603e-01,7.940679151576422387e-03
9.239843517030423836e-01,6.331132229180291837e-01
9.596596873008709228e-01,7.998261692375654430e-01
9.208421187976036926e-01,5.816491757016316599e-01
3.674757652455520884e-01,4.278709477020254948e-01
