step,x1,x2,x3,x4,x5
3,-0.324922,0.217161,0.0720206,-0.21321,-0.0289129
3,0.0665891,0.0823974,-0.029654,0.0537029,0.157951
3,-0.780115,-0.0219916,0.0763194,-0.0109055,-0.0882081
3,-0.19066,-0.229114,-0.0352353,0.0489377,-0.0501826
3,0.259068,0.0644477,0.158037,0.0533188,0.12757
3,-0.536365,-0.224845,0.19217,0.238681,-0.203086
3,0.406135,-0.170503,0.200173,0.117874,-0.199637
3,0.907289,-0.117183,-0.114603,-0.169663,-0.151115
3,-0.407753,-0.146871,0.220085,-0.123576,0.141962
3,-0.812326,-0.217624,0.179223,0.111096,0.0997318
3,-0.35829,-0.0874072,-0.12381,-0.184193,-0.110508
3,0.921166,0.08772,0.00954682,-0.0457467,-0.215616
3,-0.322697,-0.0983884,0.0425323,-0.202416,-0.0441097
3,0.797636,-0.0318872,0.130897,0.188342,-0.0753221
3,-0.398199,-0.0404006,0.151784,-0.0483463,0.0416631
3,-0.737657,-0.0211191,0.00998745,0.22167,-0.0694113
3,-0.0577858,-0.0186084,-0.189427,-0.227518,0.0419794
3,-0.646157,0.188108,-0.169669,0.225941,0.0526058
3,0.678112,-0.185697,0.090051,-0.127676,0.165351
3,-0.131235,0.0666982,0.00775604,0.15634,0.121304
3,0.566772,-0.210416,-0.0217934,0.0953901,-0.170085
3,-0.491391,0.0446665,0.204035,-0.221635,-0.121753
3,0.58517,0.189144,0.0923477,-0.233672,-0.21102
3,-0.551918,-0.218051,-0.0974967,0.0187169,0.124257
3,0.94305,-0.108848,-0.128661,-0.164467,0.194408
3,-0.0421535,0.0817806,0.0885683,0.0388414,0.161025
3,-0.923128,0.144801,0.0968089,0.164867,-0.139343
3,-0.956759,-0.0837621,0.078086,-0.221799,0.0422264
3,-0.93515,-0.182087,-0.244374,-0.137776,-0.0638328
3,-0.922492,-0.156077,-0.11297,0.203937,0.109107
3,-0.809574,0.243886,0.0969292,-0.216954,-0.0393011
3,-0.863303,0.20214,0.12337,0.00979575,-0.13715
3,-0.911487,-0.170868,-0.217793,-0.149746,0.131476
3,-0.862253,-0.203922,-0.101289,-0.0600471,0.137503
3,0.041107,0.198596,0.107082,0.14538,0.192181
3,0.954938,0.152102,0.130913,0.187316,0.149393
3,-0.318306,-0.174812,0.152006,0.056517,-0.218972
3,-0.804269,0.0747201,0.0573462,0.237836,0.107253
3,-0.000447002,-0.100252,0.0489166,-0.0525804,0.140482
3,0.657093,0.166449,0.060503,-0.0235987,-0.151383
3,0.270637,0.230022,0.207744,0.0932581,0.083496
3,-0.404182,-0.219023,-0.0347212,0.00732271,-0.139137
3,-0.707527,-0.0533331,0.228515,-0.217314,0.191124
3,0.145812,0.0338791,-0.121764,0.151693,0.197539
3,-0.614892,-0.0346846,-0.127052,-0.115275,-0.0177159
3,-0.525698,0.0319679,-0.219317,-0.0924355,-0.0427516
3,0.580971,-0.192599,-0.0349797,0.0360727,0.128165
3,0.697558,0.129172,0.10258,-0.0576907,-0.0845423
3,-0.181996,-0.121975,-0.031015,-0.0361143,0.183417
3,-0.460701,0.10907,-0.00902723,0.161303,0.217339
3,-0.0993695,0.245766,0.125193,0.196398,0.17522
3,0.725397,-0.0628011,-0.0849616,0.088248,0.0818602
3,0.444977,0.0946358,-0.239881,-0.158693,-0.128452
3,-0.914628,0.244352,-0.169099,0.0980842,-0.0286396
3,0.261322,-0.130175,-0.163996,-0.169214,-0.128997
3,0.721346,-0.220277,-0.0828482,0.00476261,0.203413
3,-0.0524269,0.162946,0.230274,-0.116017,0.137613
3,-0.297737,-0.242797,-0.0767386,0.204762,-0.17149
3,0.496664,-0.00740126,-0.154793,0.04982,-0.238914
3,-0.968841,0.0138044,0.0245152,-0.0189332,-0.0923989
3,0.0927138,0.0878254,0.0941621,-0.0927281,0.0390898
3,-0.46523,-0.0137381,0.00657,0.0883661,0.0441652
3,0.232235,-0.108126,-0.0761104,-0.0118961,-0.00286235
3,0.908475,-0.173789,0.197437,0.0753217,-0.0773865
3,0.847742,-0.200469,0.224897,-0.0125073,0.176956
3,0.686279,-0.073085,0.10906,-0.00801941,0.168521
3,-0.834322,-0.0325841,-0.187115,-0.0433063,0.127189
3,0.946427,-0.153474,0.228579,-0.198275,0.0703928
3,-0.454,-0.00174443,0.0473424,0.0864446,0.120198
3,0.860109,-0.0025348,-0.0379524,0.0193228,0.159864
3,0.169476,-0.160827,0.240777,-0.0305267,0.161814
3,-0.542369,0.0183014,0.213218,0.0496475,0.058549
3,0.724978,-0.212135,-0.0218128,0.053186,0.167587
3,0.608682,-0.185186,0.18742,-0.191393,0.0840791
3,0.233197,0.0929118,-0.107015,-0.131674,-0.0741025
3,-0.671374,0.0360839,0.238594,0.168807,0.0764645
3,0.504415,-0.240939,-0.240346,0.241007,-0.0891572
3,-0.653668,0.221089,0.00905676,0.171942,0.00813787
3,0.848493,0.0889178,-0.0804281,0.242854,-0.113888
3,0.587072,0.0248078,-0.107843,0.108509,-0.0235645
3,0.869537,0.0301073,0.0407709,-0.049455,-0.245025
3,0.678659,0.0962259,0.0884121,0.00817646,0.127537
3,0.304344,0.0111493,0.0941591,-0.188129,0.179748
3,0.683954,0.110449,-0.158884,0.167567,0.025463
3,0.17476,-0.223604,-0.0497122,0.0856227,-0.0171844
3,-0.692687,0.186182,-0.199061,0.240689,-0.11873
3,-0.219745,-0.112266,0.211276,-0.0612459,0.236106
3,0.864384,0.0261939,0.177011,-0.195802,-0.20091
3,0.0595182,0.0307114,-0.229156,-0.206073,-0.0233443
3,0.303587,0.209248,-0.234811,0.183526,0.0574846
3,-0.16498,0.217208,0.223467,0.192184,0.0698682
3,0.360373,-0.0865087,0.194712,-0.232321,-0.0114246
3,-0.561383,-0.0367467,0.00285866,-0.144745,-0.178611
3,-0.929142,0.0133011,-0.180337,0.0774094,-0.00565189
3,-0.858859,0.240054,0.108253,0.221413,0.187022
3,0.392679,0.118161,0.0437714,-0.221531,-0.0859001
3,0.253664,-0.018388,0.0317285,0.174792,-0.14118
3,-0.0672849,-0.120095,0.0182227,-0.0235144,0.10883
3,0.615853,-0.110539,-0.218351,-0.0904528,-0.20672
3,-0.195642,0.0289899,-0.184909,0.242893,0.246062
3,0.359889,0.0317228,0.161763,0.145545,0.0760165
3,0.983369,-0.014605,-0.0401934,-0.0753399,-0.212175
3,-0.097174,-0.00792477,0.195924,0.238042,0.0516769
3,-0.0504353,-0.153277,0.0786012,-0.01498,-0.0526415
3,0.921105,0.076721,0.0244198,-0.00253128,0.211354
3,0.718495,0.060289,0.137589,-0.112292,0.0394216
3,-0.381751,-0.114744,-0.0622076,-0.00846303,-0.178718
3,-0.0885447,0.0073214,0.0054955,-0.141488,-0.20216
3,-0.55771,-0.0207731,-0.128853,0.213613,-0.162878
3,-0.574253,-0.215159,0.234709,0.127033,-0.0305155
3,-0.158999,0.158217,-0.0482893,-0.210981,-0.0915975
3,-0.946238,-0.20642,0.177794,0.244113,0.10394
3,-0.843527,-0.176744,0.167548,-0.0800777,-0.184552
3,0.376905,0.0676277,0.170225,-0.215315,0.208859
3,0.943417,0.126146,0.235768,-0.0408621,0.199601
3,0.0512038,-0.178289,-0.15242,-0.132733,0.0564326
3,-0.384117,-0.0482034,0.0337459,0.0719633,-0.0173447
3,0.919362,0.0378077,0.198418,-0.165016,0.135237
3,-0.395731,0.179747,-0.233653,0.160646,-0.171184
3,0.390202,-0.0791896,0.244285,-0.119692,-0.221283
3,-0.78243,0.00796095,-0.143998,-0.00423479,-0.016841
3,-0.78166,0.0143952,-0.238,0.0479307,0.239342
3,0.109444,0.0695606,-0.244362,-0.0631077,0.0521228
3,-0.301522,0.177851,0.0539978,-0.0857392,-0.110314
3,-0.138878,-0.0853059,0.240057,-0.208447,0.206502
3,-0.82993,-0.0148302,-0.0968875,0.213323,0.144402
3,0.0359942,-0.0108138,-0.221622,0.177155,0.142822
3,0.983782,-0.217155,-0.120228,-0.145227,-0.0458774
3,-0.318248,0.0408708,0.192478,-0.218378,0.136544
3,-0.203808,0.146312,0.13357,0.00983178,0.23363
3,-0.330609,0.0162963,0.189359,0.157516,0.225437
3,0.965451,-0.10256,0.0300617,0.159415,-0.229623
3,0.315224,0.0545314,-0.0244356,0.15801,-0.194984
3,-0.900673,0.0253348,0.150321,-0.0027245,0.026197
3,-0.507657,0.13658,0.234814,0.175801,0.235079
3,-0.839388,0.199353,0.0338755,0.0559118,0.0900326
3,-0.149738,0.145357,-0.121882,0.13561,-0.23333
3,0.677268,-0.129042,0.225548,0.101069,-0.02858
3,-0.706356,0.189218,0.232188,-0.166658,0.235771
3,-0.793471,-0.0855056,0.143784,0.204843,-0.156784
3,-0.350152,-0.00348667,0.223373,0.183958,-0.0378865
3,-0.806303,0.0524893,-0.201984,-0.174684,0.140075
3,-0.402736,0.234258,0.220216,-0.124547,0.216666
3,0.75832,0.222009,0.00650793,-0.200082,0.16951
3,-0.524059,0.0509312,-0.034206,0.0535108,0.0268919
3,-0.184649,-0.111332,0.230751,0.00133823,-0.0488104
3,-0.487141,0.212879,-0.0569374,-0.141132,-0.109213
3,0.95554,0.180989,0.0111158,0.132051,-0.00415118
3,0.731757,0.0218734,-0.057938,-0.104797,0.0160605
3,0.972903,-0.0398415,-0.0303383,0.00113753,0.133631
3,-0.795049,0.0599518,-0.143009,-0.147975,-0.0590402
3,0.171929,-0.103781,-0.111928,0.152661,-0.0687272
3,0.576423,-0.129313,-0.173525,-0.163013,-0.237958
3,0.453089,-0.0560682,-0.0754932,0.168951,-0.14546
3,0.944213,0.0991178,0.068385,-0.121164,0.0850714
3,0.599075,-0.089655,0.148987,-0.215482,-0.199758
3,0.824965,-0.206103,-0.0946114,0.0332795,0.201443
3,0.0102184,0.111795,-0.21911,-0.212085,-0.0178731
3,-0.365704,-0.0823294,-0.0413209,-0.100525,0.121381
3,-0.828458,-0.216641,0.157964,-0.0867338,0.0413864
3,0.317459,0.0166261,-0.0917146,-0.113111,-0.160346
3,-0.843421,0.101314,-0.125266,-0.125335,0.0131132
3,-0.470532,0.0520716,0.205568,0.218166,0.000979792
3,-0.0463742,-0.199075,0.0590204,0.217859,0.113634
3,-0.0721414,0.174705,0.10368,0.0896103,0.0300114
3,0.197458,-0.178506,-0.216773,-0.100322,0.234231
3,-0.450092,-0.0504953,-0.0391539,0.0848475,-0.178019
3,0.525474,0.140341,0.135689,0.0686176,-0.100555
3,-0.950479,-0.0359193,-0.219528,-0.229748,0.242318
3,0.848861,-0.0518352,0.167777,0.105221,-0.0520442
3,-0.563799,-0.185783,-0.24597,-0.0275218,-0.217147
3,-0.241764,-0.133976,-0.175972,-0.0432293,0.171943
3,-0.538776,0.139809,0.0298654,0.105983,-0.0175849
3,0.902676,-0.0121069,0.131282,0.00313663,0.225352
3,0.179281,-0.040678,-0.189154,-0.133576,-0.022022
3,-0.521361,0.240204,-0.107278,-0.0475167,-0.102859
3,0.821041,-0.068103,-0.243271,-0.149499,-0.0654706
3,-0.199707,0.143581,0.158596,-0.200619,0.237309
3,0.771397,-0.107119,-0.238569,-0.00725033,-0.122051
3,0.470734,0.16975,0.0245119,-0.112429,0.189949
3,-0.408117,-0.0307277,-0.178869,-0.0650697,0.0906745
3,0.639479,0.121387,0.109552,0.0790506,-0.228497
3,-0.746639,0.19894,0.0712342,0.0625446,0.18865
3,0.293828,0.175904,0.00420797,0.194047,-0.137122
3,0.260226,0.121668,-0.041786,-0.107453,0.140033
3,-0.606296,-0.238597,-0.0413908,0.13284,0.112793
3,-0.987464,-0.0980817,-0.18937,-0.0906297,-0.0655371
3,0.0029978,-0.197323,0.197021,-0.0311449,-0.123711
3,0.781792,-0.0975398,-0.00959377,-0.11921,0.0235107
3,-0.234187,0.2451,-0.0476155,0.221472,-0.0792439
3,-0.433496,-0.201762,0.0573439,0.133325,-0.239642
3,0.787893,0.15968,0.0315873,0.21327,-0.142807
3,-0.205982,0.186218,0.045069,0.135345,-0.0336452
3,0.228167,-0.115237,0.178556,-0.221386,0.160881
3,-0.354308,-0.0222634,-0.142119,-0.215159,0.152079
3,0.854017,-0.178539,0.079714,0.0406583,0.163996
3,-0.0379456,-0.0595495,-0.0297158,-0.165517,0.178752
3,0.387886,0.0145669,0.194407,0.088093,-0.198811
3,0.581273,0.0247529,0.125203,-0.240982,-0.015925
3,0.380575,0.166346,-0.152141,0.0538937,-0.0933253
3,0.272901,-0.13751,-0.126536,-0.121305,0.218814
3,-0.607081,0.143715,-0.0108653,-0.237014,0.196413
3,0.586594,0.0652727,-0.165943,-0.0590409,-0.212529
3,-0.368267,0.172066,-0.0652999,0.153457,-0.180803
3,-0.747836,-0.0381201,0.114898,-0.0331458,-0.187555
3,-0.0924149,0.0181038,-0.240237,-0.226912,0.235347
3,-0.478824,-0.123901,-0.174758,-0.100608,0.225533
3,-0.245185,0.0756266,-0.157328,-0.0884234,-0.069032
3,-0.307049,-0.198119,-0.1989,-0.0285605,0.180525
3,0.495196,0.187705,-0.101412,-0.200486,-0.220627
3,0.00685357,0.16796,-0.0219663,-0.0696066,-0.0346023
3,-0.832053,0.185638,-0.236567,0.198095,0.095384
3,-0.792148,0.185451,-0.0242095,-0.218278,-0.189775
3,0.269842,-0.18166,-0.199082,-0.179843,-0.185547
3,0.392417,0.080531,0.201316,-0.0330824,0.146079
3,-0.256994,0.110667,-0.0246747,0.0378419,0.0495824
3,-0.69506,0.180665,-0.0817614,0.0908723,-0.0227572
3,0.662766,0.0188773,-0.158504,0.011616,0.187968
3,0.998963,-0.0757836,-0.193674,-0.120826,0.238341
3,-0.10459,-0.189787,-0.12526,-0.143536,0.170084
3,-0.570773,0.236453,0.115502,-0.0930938,-0.118772
3,0.801782,0.0658192,0.169732,-0.0636794,0.053447
3,-0.775686,0.213037,0.0645851,0.0572557,-0.116613
3,-0.575888,0.0124733,0.16342,-0.0285675,-0.0207702
3,0.172997,-0.0621796,-0.165733,0.183413,0.146062
3,-0.846577,-0.0592751,-0.215482,0.190095,-0.181661
3,-0.927988,0.0851186,-0.200814,0.0515509,-0.221113
3,-0.50846,-0.0230458,-0.0244319,-0.0821109,-0.135487
3,-0.497372,-0.0373057,-0.0755384,-0.0438793,0.0645368
3,-0.0926857,0.0109446,-0.203911,0.183917,-0.0996859
3,0.666428,-0.212201,0.157713,-0.00795623,-0.236732
3,0.755792,-0.149475,-0.219723,0.164655,0.131711
3,0.767117,0.104342,-0.0615871,-0.111689,0.224349
3,-0.689004,0.238844,-0.184655,-0.198643,-0.169248
3,0.952557,-0.156595,0.229322,0.112985,-0.211132
3,0.856832,-0.173758,0.111842,0.0699004,0.0896395
3,0.353669,0.172377,0.0438643,0.00485771,-0.197565
3,0.280233,0.101643,-0.16873,0.0804895,-0.060618
3,0.212835,0.0520007,0.197805,-0.137523,-0.0637649
3,-0.277544,0.0953389,-0.11876,-0.136089,0.165719
3,-0.98102,0.163439,0.164479,0.148531,0.232473
3,0.967368,0.155012,0.113928,0.213297,0.184697
3,-0.73301,-0.0214366,0.229869,0.00882672,0.242646
3,-0.29367,-0.168145,0.0189106,0.153216,0.13771
3,-0.70087,-0.0367714,-0.231833,-0.138595,0.129677
3,0.405406,-0.0721056,-0.132373,-0.173764,-0.10059
3,-0.684932,0.153121,0.235211,0.0935096,-0.00644552
3,0.675212,-0.108549,0.0583908,-0.041763,0.180981
3,-0.313393,-0.117605,0.160572,0.0824963,-0.184425
3,0.339369,0.171897,0.0149029,0.1595,0.155922
3,-0.3351,0.231732,-0.191658,0.172391,0.110801
3,-0.514165,-0.149873,0.144331,0.116897,0.226004
3,-0.934116,-0.0136863,0.246111,-0.221086,-0.118013
3,0.185259,-0.212169,0.220733,0.0431899,0.0721558
3,0.826021,-0.0177754,-0.126708,0.153696,-0.220889
3,0.261198,-0.0704223,0.18772,0.242987,0.134585
3,-0.736486,-0.213242,-0.179586,-0.18057,-0.139908
3,0.611525,-0.0301273,0.24532,0.0938259,-0.145396
3,-0.169367,0.195893,-0.0270841,-0.021025,-0.0861792
3,0.593327,0.0567795,0.203557,0.0188044,0.109556
3,0.793804,0.207421,-0.152441,0.0752436,0.0659113
3,-0.30092,-0.114496,0.211489,0.220779,0.00871895
3,0.050119,0.244287,-0.031316,-0.102533,-0.216316
3,0.725843,0.0986224,-0.0500785,-0.166141,-0.179869
3,-0.879904,0.203814,0.223386,-0.169967,0.0653026
3,-0.522624,0.023531,-0.0907467,-0.162851,-0.144744
3,-0.240085,-0.242951,0.157975,0.0825371,0.0675638
3,0.311794,0.0492196,0.133367,-0.188341,0.162089
3,0.506716,0.166003,0.205021,0.217175,-0.201075
3,-0.335166,0.0146194,0.00168577,-0.229163,-0.205205
3,-0.101839,-0.0162289,0.191077,-0.0918169,-0.184177
3,0.858336,0.000367413,-0.104398,0.167893,-0.0783892
3,0.955553,-0.0396175,-0.242484,0.0583179,-0.115097
3,0.606624,0.10996,-0.233729,-0.0588959,-0.104298
3,0.145805,-0.0813864,0.109603,-0.212981,0.094933
3,-0.167371,0.0496982,0.237363,0.0375602,-0.189775
3,0.0827538,-0.132512,0.0817348,-0.219521,-0.088787
3,-0.82007,-0.100343,-0.152165,-0.0563602,-0.0180323
3,0.413557,-0.106079,0.0324036,0.103114,-0.224232
3,-0.657921,-0.195333,0.118209,0.237003,-0.208236
3,-0.311091,0.149287,0.0841662,0.0801307,0.0455719
3,-0.821403,-0.108153,-0.24197,0.0557874,0.110695
3,0.695303,-0.131637,0.0181627,0.113753,0.0538706
3,0.707491,0.173381,0.0186259,-0.179686,0.204353
3,-0.349443,-0.155325,0.161877,0.00152441,0.221083
3,-0.645985,-0.07949,-0.211619,-0.17236,-0.125872
3,-0.672578,0.172321,0.128463,-0.219693,-0.0466033
3,-0.462731,-0.161955,0.200612,0.218312,0.0921945
3,0.122123,-0.162612,0.232119,-0.205612,0.0593425
3,0.0936428,0.0635596,0.229115,-0.191469,-0.114319
3,-0.46484,0.147782,0.152191,-0.201236,0.0705184
3,0.871462,0.119564,-0.0937408,0.0452946,0.0303957
3,-0.892905,-0.194804,-0.17753,-0.0523588,-0.0569835
3,-0.0693504,-0.216144,-0.0319018,0.0275284,-0.209583
3,-0.893164,-0.211266,0.106159,0.225518,-0.16289
3,0.0366272,0.230374,-0.203469,-0.0564722,0.0164545
3,0.873635,0.0476414,0.0369065,0.0251953,0.0498298
3,-0.149289,-0.243047,0.121128,-0.0671767,0.217501
3,-0.84698,-0.190946,0.211287,-0.0665911,-0.174856
3,0.399097,-0.100198,0.16436,-0.0892957,0.180113
3,0.285941,0.0638204,0.227029,0.0554924,-0.144816
3,-0.469692,-0.136646,-0.114286,-0.14516,0.174301
3,0.130543,-0.018329,0.085333,0.124786,0.102678
3,-0.223431,-0.209942,-0.0659831,0.164955,0.147356
3,0.589891,-0.0647173,0.222356,-0.0169344,0.232723
3,-0.552964,-0.205506,0.238614,0.0933136,-0.177143
3,-0.595134,-0.0822869,-0.233837,-0.245105,0.0794116
3,-0.0754852,-0.178879,-0.035778,-0.0674125,0.174172
3,0.741352,-0.0327393,0.191196,-0.015629,0.172569
3,-0.756437,-0.0889517,-0.233635,-0.114195,-0.205228
3,0.34548,0.0321641,0.0410451,-0.197871,0.0773148
3,0.984098,-0.0193443,0.100107,-0.240987,-0.0787427
3,-0.270654,-0.196758,0.0367355,0.0746615,-0.023413
3,0.138596,0.072234,0.241704,0.208054,0.129288
3,-0.874461,-0.0881789,0.021901,0.0720082,-0.0898055
3,-0.239096,0.201156,-0.125141,0.191052,-0.0763804
3,-0.249911,0.1196,0.205092,0.148311,0.162975
3,0.550927,-0.205823,-0.151428,0.193264,-0.129614
3,0.84955,0.0211462,0.083529,-0.0448419,-0.223348
3,-0.666134,0.197962,-0.0804598,-0.170053,0.0873243
3,0.483143,-0.0318879,-0.0998733,0.0815091,-0.178257
3,0.495255,-0.0550804,0.035099,0.242112,0.147955
3,0.093838,0.0387254,-0.20598,-0.0915088,0.218202
3,-0.406955,0.0938958,0.105744,-0.0871004,0.104083
3,0.701877,-0.00117327,0.230029,-0.216129,0.236101
3,0.845905,-0.026505,0.0482848,-0.165924,0.0563078
3,-0.311929,-0.111322,0.14732,-0.0430869,0.0369501
3,-0.755937,0.151089,-0.0447715,0.112785,-0.083059
3,-0.62762,-0.0345799,-0.136166,-0.183341,-0.157557
3,-0.94308,0.069513,0.10904,-0.190283,-0.226244
3,-0.412386,0.125429,0.109195,0.0885939,-0.12455
3,0.129168,-0.225389,0.063277,-0.197338,0.0373897
3,-0.953695,0.0583782,-0.232343,0.169984,-0.233823
3,0.864021,-0.0269921,0.169546,-0.143333,0.233704
3,0.601864,-0.142442,0.0597561,0.15188,0.200429
3,0.0189736,-0.00193961,-0.185476,-0.0583518,0.0339482
3,-0.565894,-0.215258,-0.114556,-0.025577,-0.112975
3,-0.983477,-0.138174,-0.0134983,0.160481,-0.074407
3,-0.599138,0.191218,0.231779,-0.0486402,0.151805
3,-0.866595,0.139197,0.101384,0.206724,0.00243301
3,0.154875,-0.228524,0.100394,-0.0990086,-0.0430256
3,-0.0858518,-0.0922615,-0.0478984,0.0467003,0.00637649
3,0.423812,0.0994596,0.0806877,0.039666,-0.0668903
3,-0.786158,0.0262555,0.174705,-0.158134,-0.175849
3,0.170604,-0.190636,-0.0129464,0.109819,-0.0662014
3,0.821056,0.218667,0.0734669,-0.0756095,0.185953
3,0.291039,-0.225206,0.119373,0.219812,0.170641
3,-0.819347,0.0471154,0.150294,-0.119676,-0.131308
3,-0.867844,-0.0426774,-0.0958883,-0.0238071,0.0905858
3,0.992538,-0.128931,0.220866,0.126047,0.228234
3,-0.580455,0.117713,0.163154,-0.242434,-0.238978
3,-0.0550792,0.236452,0.230888,0.144664,-0.100415
3,-0.6512,0.124028,0.130586,0.118279,-0.067426
3,-0.681679,-0.227807,-0.0163252,0.0355608,0.20499
3,-0.463312,-0.0869735,0.199754,0.160233,0.235804
3,-0.907182,0.205536,0.000566603,0.149969,-0.237429
3,-0.631164,-0.112705,0.128446,-0.203521,0.213944
3,0.351448,0.0740797,-0.16844,-0.0490185,-0.0983536
3,0.0478449,0.0677397,0.0247399,-0.051065,-0.200894
3,0.248172,-0.184036,0.22784,-0.245926,0.211715
3,0.419311,-0.151787,-0.135747,-0.239537,0.0742605
3,-0.760393,0.0665128,0.00674654,-0.0951167,-0.245073
3,0.619219,0.155394,0.133884,0.0645876,-0.231149
3,0.126081,0.241883,-0.0402437,-0.104382,0.0973978
3,-0.533912,0.00114323,0.143191,0.121646,-0.0821093
3,0.836102,-0.081074,0.08394,-0.245669,0.121609
3,-0.815184,-0.168174,-0.167181,0.102252,-0.232726
3,-0.736325,-0.112297,-0.150131,-0.148728,0.140241
3,-0.658338,0.17173,0.114189,-0.106758,0.0937862
3,-0.882653,-0.0353747,0.100803,-0.0242558,0.0577897
3,-0.972826,-0.00699615,-0.0973525,-0.13867,-0.0438005
3,0.706538,-0.0261092,0.125386,-0.196052,-0.0450281
3,0.133791,0.0952203,0.119224,-0.181887,0.188972
3,0.419654,0.07349,0.229359,0.24613,0.175861
3,-0.989921,0.171829,0.00462798,-0.0788052,-0.111839
3,0.851709,0.0591243,-0.0488487,0.0592974,-0.144195
3,0.633983,-0.0512448,-0.0918398,0.0769051,0.18399
3,0.794112,-0.217001,-0.208069,-0.224389,-0.0501979
3,-0.199054,-0.202611,-0.0721114,-0.185909,-0.141959
3,-0.0372105,-0.0495854,0.228768,0.000952522,0.0564427
3,-0.33228,0.126583,-0.240301,-0.220424,-0.149818
3,-0.77148,0.142175,0.0821732,-0.115737,0.0632211
3,0.600491,0.0159314,-0.134968,0.0950194,0.0572674
3,0.258078,-0.226013,0.0289752,-0.234513,-0.115889
3,0.731143,-0.0857615,0.00581875,0.103478,-0.240991
3,0.91282,0.00211052,0.0573953,-0.0359765,-0.0711007
3,-0.757296,-0.151385,-0.0169686,-0.0633042,0.0196964
3,0.319317,-0.146033,-0.13533,0.202975,-0.217757
3,0.644057,-0.137914,-0.0759123,0.0860914,-0.182331
3,-0.829798,-0.0136329,-0.198657,-0.244297,-0.212049
3,-0.907284,-0.0645838,0.00167038,-0.131809,-0.128087
3,-0.970974,0.19115,-0.0913804,-0.144229,0.0472561
3,-0.198124,0.121814,-0.222276,-0.0543707,0.0357343
3,0.780157,-0.0549206,-0.201346,-0.1334,0.0631722
3,0.452636,-0.0423764,0.0591889,0.0412594,-0.0115389
3,-0.355551,0.155055,-0.0206525,-0.230828,-0.100701
3,-0.315228,-0.0353041,0.192553,-0.0622417,-0.165873
3,-0.10737,0.201452,-0.145702,0.124682,-0.157389
3,0.664977,-0.172221,0.212439,-0.164878,0.179992
3,0.592769,0.219801,-0.0930617,-0.016872,-0.228728
3,0.997798,0.0902746,0.173827,-0.0980667,-0.00498373
3,-0.896026,0.11986,-0.113186,-0.145385,-0.0501612
3,-0.480851,-0.186162,0.184424,0.211577,-0.0150558
3,-0.323963,-0.228758,-0.025119,-0.200232,0.00991022
3,0.333857,-0.0895308,-0.208282,-0.0465288,-0.166799
3,-0.273474,-0.0698452,0.0237853,0.0443821,0.0398523
3,-0.331401,0.101352,-0.00100095,-0.051319,0.0542049
3,-0.808215,0.207017,0.0996646,-0.170662,-0.214439
3,-0.391135,-0.00716316,0.0972595,-0.211397,0.149545
3,0.309788,-0.241326,0.0412036,-0.141045,0.189424
3,-0.61924,0.0500933,-0.167661,0.0496636,0.159772
3,-0.984299,-0.151331,0.0478868,-0.226114,0.121454
3,-0.451382,-0.0145005,-0.155896,0.122412,0.0644016
3,0.0330676,-0.158166,-0.0942351,-0.236302,0.14374
3,-0.776945,-0.0401962,-0.17844,0.0995389,0.160829
3,-0.44192,0.174059,0.0300144,0.103308,0.0204218
3,-0.884202,0.0511201,-0.0662487,-0.155316,0.147851
3,-0.481061,-0.0887306,-0.128093,0.211834,-0.162133
3,0.630428,-0.0337238,0.00377474,0.0563296,0.144203
3,0.149116,0.195624,0.0696363,-0.0230473,0.122653
3,-0.884263,0.193359,0.134127,0.152658,-0.084187
3,0.843501,0.214333,-0.166187,0.0778224,-0.0956044
3,-0.0473541,-0.10735,0.0844746,-0.0867914,0.236258
3,-0.791923,-0.15061,-0.0880974,0.170021,0.163877
3,0.579936,-0.222368,-0.0416388,0.152108,0.147791
3,-0.938408,-0.123597,0.184374,-0.233768,-0.168196
3,0.562256,0.141824,-0.19922,-0.141212,-0.211801
3,-0.476292,0.00690762,0.037235,-0.212473,0.198651
3,-0.609953,-0.0992272,0.0152308,-0.0864219,-0.168031
3,-0.772356,-0.0189561,-0.00574529,0.244966,0.0239359
3,0.619514,0.0407882,0.162599,0.0578453,-0.0625696
3,0.328395,0.227853,0.198717,-0.142584,-0.224421
3,-0.917939,-0.0971541,0.125104,0.0791081,-0.0341837
3,-0.895561,0.131293,0.0151359,-0.191961,0.210928
3,-0.452386,0.00857139,0.211725,-0.0549365,-0.0440407
3,-0.130718,-0.144813,0.146888,-0.112695,-0.129898
3,-0.152051,0.179165,0.000167021,0.240053,0.181973
3,0.0589561,0.218966,0.179163,-0.192581,-0.0404709
3,-0.311596,-0.0545307,-0.137416,-0.112062,-0.193065
3,0.615676,0.04637,-0.0565054,0.0364457,0.0310247
3,0.202666,0.148336,0.0164491,0.226343,-0.117829
3,-0.20754,-0.0713678,0.228477,-0.21703,-0.0861932
3,-0.820287,0.0316225,0.218964,0.0705118,-0.154456
3,0.300812,0.190004,-0.183442,-0.236988,0.122408
3,-0.366572,0.193888,0.0708041,0.244319,0.211357
3,-0.0654421,0.101695,0.0104721,0.15614,0.124626
3,-0.34983,0.0263602,0.218713,-0.109512,0.163987
3,0.996805,0.168298,-0.190658,-0.236494,0.0822076
3,0.669969,0.218706,-0.108521,-0.036014,0.131126
3,-0.176522,0.136839,0.128314,0.174258,0.203802
