step,x1,x2,x3,x4
4,0.899513,-0.0207055,0.809381,-0.58684
4,-0.961685,-0.246431,0.867076,0.405097
4,0.887435,0.00887403,0.627867,0.707495
4,0.43339,0.866826,-0.0443506,0.916026
4,0.750053,-0.507506,0.866844,-0.38827
4,-0.211784,0.915015,-0.9501,0.168625
4,-0.158608,-0.743751,-0.300921,0.952046
4,0.780617,-0.496889,0.857883,-0.485799
4,-0.714602,0.595365,-0.516687,-0.713959
4,-0.910747,0.0407112,0.656609,-0.698505
4,-0.676868,-0.410891,-0.297514,0.955744
4,-0.948722,-0.114722,0.523343,0.712401
4,0.659292,0.520664,0.796273,0.600845
4,0.955086,0.12978,0.588234,0.713636
4,0.0930973,-0.985158,-0.993882,-0.0569014
4,0.67592,-0.410139,-0.385621,-0.914699
4,-0.947412,-0.316443,0.809352,0.584374
4,0.713337,0.529252,-0.354748,0.932055
4,0.709823,0.61908,-0.369487,0.924693
4,-0.623061,-0.778695,-0.389193,0.908132
4,-0.871335,0.436111,0.86483,-0.366353
4,-0.418061,0.866492,-0.396039,-0.905114
4,0.713472,-0.533284,-0.509908,-0.742683
4,0.699204,0.655014,-0.45997,0.8439
4,-0.342113,0.861755,-0.302432,-0.952626
4,-0.701622,-0.65254,-0.335045,0.941081
4,0.229288,-0.812053,-0.299201,-0.953685
4,0.72112,-0.51449,0.842318,-0.530567
4,-0.935792,0.350094,0.74594,-0.651627
4,0.106246,0.981425,-0.972459,0.128243
4,-0.937145,0.0793685,0.679778,-0.689881
4,0.76441,-0.503608,0.84939,-0.512396
4,0.956904,-0.141852,0.792714,-0.609434
4,0.346468,0.862147,-0.265442,0.96205
4,0.815516,-0.050988,0.7675,0.634535
4,-0.768381,-0.501618,0.866797,0.435498
4,-0.703139,-0.636199,-0.362258,0.926645
4,-0.916995,-0.0461324,0.813685,0.581835
4,-0.300778,0.753747,-0.998266,-0.0405584
4,-0.21728,0.910515,-0.996768,-0.0268047
4,0.712434,0.520013,-0.483116,0.809663
4,0.920291,-0.373273,0.6969,-0.682285
4,-0.966564,-0.184678,0.600587,0.713069
4,0.711569,-0.513649,-0.441862,-0.86775
4,-0.690112,-0.439736,-0.429306,0.87837
4,0.736498,0.512921,0.848267,0.51629
4,-0.952234,0.30467,0.863788,-0.450381
4,0.580849,-0.813301,-0.300837,-0.952691
4,-0.614236,-0.785883,-0.443374,0.861136
4,0.221168,0.806371,-0.197596,0.965742
4,-0.0809806,-0.989907,-0.957405,0.158743
4,-0.45843,-0.862677,-0.130277,0.953676
4,-0.466427,-0.861596,-0.355035,0.932675
4,-0.870227,0.435394,0.860939,-0.463082
4,0.0609288,-0.993433,-0.891143,0.234896
4,0.959113,0.278646,0.849385,0.511887
4,-0.49442,0.856552,-0.114273,-0.948621
4,-0.277768,-0.819777,-0.916796,-0.209644
4,-0.867381,0.439116,0.746545,-0.651323
4,-0.00191882,-1.00068,-0.99895,-0.0165548
4,-0.201645,0.925254,-0.967216,0.136557
4,-0.921932,-0.0533318,0.549946,0.716374
4,0.476119,0.86011,-0.128364,0.953739
4,-0.313468,-0.851708,-0.200993,0.965054
4,-0.895799,-0.410592,0.861238,0.348104
4,-0.231939,0.890786,-0.998832,0.00722905
4,0.878056,-0.42926,0.770409,-0.632802
4,-0.603896,-0.797107,-0.121096,0.951666
4,0.328392,-0.855578,-0.0496559,-0.91827
4,-0.541949,-0.834751,-0.364915,0.926917
4,0.216463,-0.911319,-0.912132,0.213498
4,-0.375763,0.868055,-0.193165,-0.966477
4,-0.46357,-0.862362,-0.180626,0.964461
4,0.715004,0.559631,-0.495922,0.779627
4,0.183034,-0.940145,-0.999089,0.0314292
4,-0.933521,-0.074831,0.803281,0.597562
4,-0.942694,-0.0974309,0.557832,0.713962
4,-0.708394,-0.627122,-0.478255,0.813751
4,0.946316,0.324932,0.847088,0.515178
4,-0.207979,-0.9179,-0.889091,-0.23574
4,0.874173,-0.431382,0.776005,-0.626342
4,-0.809473,0.0547458,0.798754,0.597926
4,-0.950152,-0.117204,0.591451,0.713775
4,-0.658929,0.736858,-0.45037,-0.854564
4,0.294472,0.846757,-0.1791,0.964265
4,0.0669435,0.994117,-0.992105,0.0730263
4,0.934962,-0.347521,0.835965,-0.540259
4,0.610409,-0.792764,-0.315786,-0.946644
4,-0.342499,0.859032,-0.0149693,-0.893442
4,0.905063,-0.399656,0.832469,-0.549898
4,0.71233,-0.596753,-0.519342,-0.708237
4,-0.479162,0.858549,-0.413546,-0.89602
4,-0.326212,0.855405,-0.250296,-0.963678
4,-0.714847,0.577456,-0.515691,-0.722135
4,-0.934596,0.0754953,0.629864,-0.706781
4,-0.710229,-0.518727,0.866529,0.444411
4,0.621024,-0.781591,-0.255468,-0.964499
4,-0.891546,-0.41595,0.677361,0.692275
4,-0.0386865,0.996827,-0.995675,-0.0472657
4,-0.894077,0.414539,0.868997,-0.397574
4,-0.922168,-0.372976,0.867275,0.37472
4,-0.955766,-0.292096,0.802399,0.597343
4,0.262561,-0.852473,-0.915146,0.211978
4,-0.821606,-0.0477,0.690173,-0.687024
4,-0.707878,-0.517713,0.867166,0.426009
4,0.861346,0.0177786,0.774322,-0.628354
4,0.870308,-0.00659359,0.781424,0.623909
4,0.9668,0.230786,0.570181,0.714898
4,0.573838,0.816181,-0.178112,0.962584
4,0.967063,0.22058,0.828043,0.555582
4,-0.203037,-0.790241,-0.309635,0.95162
4,-0.837362,-0.0376402,0.766252,-0.637287
4,-0.905139,-0.0274946,0.778557,0.622714
4,0.962911,-0.256164,0.851212,-0.504655
4,0.803653,0.0596367,0.762678,-0.6386
4,-0.907958,0.394636,0.738569,-0.656736
4,0.328442,0.857958,-0.314897,0.95044
4,0.11286,-0.977843,-0.98366,0.0970084
4,0.838846,-0.0350892,0.740542,0.655375
4,-0.834717,0.465043,0.866246,-0.433942
4,0.855132,-0.45071,0.867922,-0.382925
4,-0.616464,-0.784625,-0.158166,0.960972
4,0.653014,-0.746839,-0.163845,-0.962191
4,0.319736,-0.8553,-0.365129,-0.925375
4,0.236023,0.814517,-0.134846,0.955828
4,-0.472619,-0.86068,-0.104686,0.947229
4,0.163783,0.953668,-0.932552,-0.191307
4,0.626004,0.777297,-0.162564,0.96141
4,0.22273,0.807374,-0.292799,0.956761
4,0.765201,-0.501123,0.781694,-0.621584
4,-0.961633,-0.271043,0.732877,0.66388
4,-0.849243,-0.455364,0.812599,0.582624
4,-0.350853,-0.863271,-0.021877,0.900261
4,-0.221915,-0.905451,-0.999679,0.0314049
4,-0.261564,0.856178,-0.9178,0.209577
4,-0.236633,0.888899,-0.96814,0.136623
4,0.913752,-0.386079,0.860891,-0.476511
4,0.0307315,0.997024,-0.981192,-0.108284
4,-0.44225,0.86774,-0.320952,-0.947874
4,-0.888823,0.41593,0.756928,-0.644963
4,0.163196,-0.952587,-0.970013,-0.132676
4,0.683454,0.4271,-0.332746,0.942236
4,-0.587888,0.807767,-0.213446,-0.96653
4,-0.713751,-0.559759,-0.332048,0.943041
4,0.293361,0.784071,-0.952918,-0.165392
4,0.711808,0.603454,-0.466992,0.833445
4,0.679937,-0.522056,0.867204,-0.440929
4,-0.265955,-0.833581,-0.286819,0.958562
4,-0.711209,0.606212,-0.495455,-0.781358
4,-0.15317,0.960013,-0.865186,0.252984
4,0.220833,0.906034,-0.986202,0.0925661
4,0.681028,-0.702226,-0.149644,-0.960888
4,-0.96275,-0.268725,0.816714,0.580382
4,-0.683227,0.702783,-0.508151,-0.75108
4,-0.958896,-0.139713,0.62926,0.706979
4,-0.727898,0.516937,0.820868,-0.570397
4,0.870985,0.00672852,0.828468,-0.5566
4,-0.0125855,0.999298,-0.998093,0.0305857
4,0.588851,0.807398,-0.245021,0.963115
4,-0.887159,0.00739169,0.606399,-0.711154
4,-0.128163,-0.970353,-0.985995,-0.0889284
4,0.013458,-0.998473,-0.934451,-0.190112
4,0.687814,0.686964,-0.314825,0.950441
4,0.17696,-0.943511,-0.997162,-0.0118568
4,-0.223976,0.904955,-0.972158,0.130632
4,0.644117,-0.521418,0.828056,-0.559987
4,-0.048872,0.995894,-0.973026,0.12365
4,0.266971,0.846984,-0.986945,-0.0891152
4,-0.76254,0.504147,0.868357,-0.406506
4,0.94063,-0.338207,0.849037,-0.509291
4,0.438624,0.86706,-0.247859,0.963492
4,0.965539,-0.195205,0.854464,-0.499513
4,-0.851031,-0.452186,0.844049,0.291081
4,0.961057,-0.268214,0.836028,-0.546146
4,0.960002,-0.275676,0.855363,-0.48652
4,-0.830328,-0.0407948,0.757787,-0.643732
4,0.361041,-0.863845,-0.182817,-0.964838
4,-0.473555,-0.860698,-0.181077,0.965596
4,-0.506414,-0.851816,-0.40645,0.898263
4,0.967046,-0.191031,0.557706,-0.715957
4,-0.854601,-0.451251,0.854994,0.492068
4,0.580046,-0.814696,-0.453437,-0.85113
4,-0.701081,0.655495,-0.332866,-0.941413
4,0.908903,-0.0349512,0.527364,-0.712595
4,0.943519,0.0965798,0.823657,0.565872
4,0.606328,0.794462,-0.449823,0.856876
4,-0.735907,0.512649,0.852321,-0.499327
4,-0.607829,0.517085,0.848261,-0.511389
4,0.289834,0.796801,-0.975814,-0.120184
4,0.942806,-0.33175,0.864435,-0.371832
4,-0.417837,0.866874,-0.0864374,-0.936765
4,0.289807,0.790532,-1.00066,0.0164079
4,0.227616,0.901576,-0.833599,-0.273158
4,0.234944,0.814594,-0.277879,0.96047
4,-0.697537,-0.451901,-0.423673,0.884181
4,-0.0156196,0.998734,-0.964418,0.14176
4,0.10705,0.981891,-0.964907,-0.142397
4,0.966453,0.216323,0.859799,0.470681
4,-0.89111,0.413661,0.851259,-0.312068
4,-0.914585,0.04356,0.669292,-0.695516
4,-0.919681,-0.378255,0.859232,0.333085
4,-0.231836,0.813652,-0.318156,-0.948541
4,-0.965157,-0.240887,0.745451,0.653121
4,0.965841,-0.233323,0.674278,-0.693862
4,-0.623729,0.518901,0.792781,-0.608837
4,0.14542,0.964182,-0.966572,-0.14015
4,0.963952,-0.245736,0.789354,-0.610217
4,-0.772647,-0.501456,0.865715,0.373751
4,0.934523,0.0800521,0.851434,0.502191
4,-0.709963,-0.505796,-0.439716,0.867243
4,-0.793494,-0.0614711,0.781623,-0.623947
4,0.580596,-0.511709,0.838415,-0.538192
4,-0.441504,-0.865316,-0.100312,0.944157
4,0.698488,-0.520238,0.790727,-0.610739
4,0.240086,-0.883909,-0.926793,0.199525
4,0.496527,-0.853537,-0.176575,-0.961893
4,-0.561149,0.826896,-0.260969,-0.961364
4,0.68094,-0.697594,-0.376519,-0.920172
4,0.866501,0.0133415,0.810071,-0.585125
4,-0.921727,0.376094,0.681471,-0.687954
4,-0.531544,0.841046,-0.44898,-0.856757
4,0.838375,0.46397,0.863953,0.349625
4,0.672967,0.400146,-0.328956,0.942737
4,-0.681296,-0.422253,-0.399774,0.903674
4,-0.804858,0.0556726,0.726194,0.666563
4,0.301466,0.753155,-0.976195,-0.12211
4,-0.666761,0.720819,-0.269621,-0.959392
4,0.267228,0.844429,-0.996569,-0.0364483
4,-0.213501,-0.914394,-1.00065,-0.00352101
4,0.65029,0.747504,-0.125169,0.953726
4,-0.915442,-0.380539,0.734046,0.661821
4,0.111887,0.977534,-0.975242,0.124863
4,0.947351,0.106692,0.841942,0.531989
4,-0.71359,-0.578769,-0.376186,0.920557
4,0.73264,-0.511543,0.867916,-0.400303
4,0.639389,-0.758962,-0.420256,-0.886695
4,0.332151,0.858047,-0.233285,0.965331
4,-0.305149,-0.851076,-0.114338,0.9478
4,-0.938253,0.342419,0.841663,-0.529548
4,-0.103096,-0.981461,-0.997369,-0.0477105
4,-0.700867,0.469117,-0.344,-0.937259
4,0.0493189,-0.996705,-0.993903,0.0623013
4,-0.262191,0.852591,-0.998387,0.00972276
4,-0.165787,0.952867,-0.936452,0.186161
4,0.715657,0.550192,-0.490811,0.790865
4,-0.961564,-0.268593,0.69565,0.683582
4,-0.515958,-0.847685,-0.284065,0.957891
4,-0.27887,0.823061,-0.985557,0.0938805
4,0.195854,0.92949,-0.949143,-0.174157
4,-0.617463,0.785239,-0.190593,-0.964268
4,0.671258,0.402471,-0.289576,0.957384
4,0.901386,0.402223,0.825992,0.562033
4,0.686515,-0.687001,-0.261029,-0.961088
4,-0.572173,-0.820411,-0.19532,0.966678
4,0.69963,0.651145,-0.514755,0.719847
4,-0.711179,0.614992,-0.412263,-0.892245
4,0.938678,-0.0874612,0.86019,-0.482289
4,-0.250971,-0.86997,-0.831803,-0.273486
4,-0.577148,0.817973,-0.391038,-0.912569
4,-0.903648,0.02616,0.809335,-0.586085
4,0.631811,-0.771898,-0.450998,-0.855176
4,-0.232774,0.894006,-0.998455,-0.0114552
4,-0.02315,0.998757,-0.938929,-0.18632
4,0.491791,-0.855827,-0.217262,-0.965611
4,-0.612215,-0.791263,-0.427076,0.88227
4,-0.184926,0.935236,-0.990384,0.0694375
4,0.447592,0.865193,-0.323749,0.945607
4,-0.695969,-0.666141,-0.310498,0.951162
4,-0.626501,0.774723,-0.19321,-0.966516
4,0.0446276,-0.998672,-0.91403,0.214318
4,0.871664,0.43434,0.791429,0.610577
4,-0.267508,0.847753,-0.982105,0.101884
4,-0.643949,0.758875,-0.362683,-0.927141
4,-0.127356,0.973012,-0.971053,-0.12924
4,0.687552,0.686872,-0.333643,0.939939
4,-0.954798,-0.136723,0.62687,0.707491
4,-0.898813,0.0240125,0.713676,-0.672
4,-0.568819,0.821612,-0.207097,-0.967983
4,-0.256309,-0.859855,-1.00178,-0.000708523
4,0.633358,-0.521364,0.850646,-0.509313
4,0.205191,-0.795024,-0.234059,-0.965606
4,-0.224413,-0.808779,-0.310108,0.951634
4,0.673462,-0.710288,-0.481202,-0.806811
4,-0.949236,0.110835,0.570644,-0.716078
4,0.943508,-0.0968589,0.832339,-0.548048
4,-0.666642,-0.728012,-0.303852,0.951459
4,0.713007,0.580639,-0.239026,0.965781
4,-0.96285,0.273503,0.820724,-0.569469
4,0.498663,-0.85497,-0.348457,-0.936385
4,0.925276,-0.362394,0.863726,-0.353307
4,-0.467247,0.86209,-0.395989,-0.905759
4,-0.956743,-0.131668,0.786914,0.615998
4,0.0615765,0.994535,-0.973452,-0.125679
4,0.929781,0.359476,0.864887,0.357438
4,0.851607,0.026152,0.761517,-0.636803
4,0.304299,0.739494,-0.987852,-0.0741327
4,0.904322,0.396805,0.863669,0.358347
4,-0.593096,0.806565,-0.348312,-0.936183
4,-0.954587,0.129475,0.708178,-0.676632
4,-0.7036,0.519241,0.865757,-0.369621
4,0.956755,-0.281352,0.828061,-0.554203
4,-0.206031,-0.791477,-0.232326,0.965904
4,-0.962785,0.175772,0.860396,-0.465915
4,-0.663504,0.729491,-0.362756,-0.928078
4,-0.197564,-0.928741,-0.922999,-0.206349
4,0.916946,0.0462752,0.641447,0.704372
4,-0.928013,0.362345,0.862469,-0.455957
4,-0.60526,0.791258,-0.250401,-0.964597
4,0.905094,-0.396467,0.841099,-0.53305
4,0.229002,-0.810698,-0.222371,-0.967033
4,0.290902,0.846158,-0.253943,0.962949
4,-0.424293,0.869474,-0.201328,-0.965299
4,0.965451,-0.198664,0.651996,-0.70066
4,-0.721234,-0.517377,0.84768,0.51896
4,0.893087,-0.414571,0.778299,-0.626502
4,-0.787861,-0.0637241,0.810569,-0.586545
4,-0.668408,-0.722518,-0.483828,0.807555
4,0.959169,0.143341,0.544318,0.714479
4,-0.961351,-0.279753,0.60209,0.711604
4,-0.947783,0.319901,0.692261,-0.684598
4,0.926691,0.36113,0.745491,0.652194
4,0.209983,0.914754,-0.980507,0.107083
4,-0.103223,0.982988,-0.997999,0.0268119
4,0.404807,-0.867547,-0.141705,-0.956916
4,-0.920329,-0.0532488,0.820186,0.570067
4,-0.780628,0.496721,0.863736,-0.365941
4,-0.928074,0.0641444,0.826436,-0.564079
4,-0.942392,0.332765,0.866255,-0.42299
4,-0.240274,-0.884383,-0.921464,-0.204516
4,-0.703613,0.475126,-0.30617,-0.952333
4,-0.667128,-0.721579,-0.417718,0.886522
4,0.774237,0.070936,0.806433,-0.592385
4,-0.0465783,0.99703,-0.943169,-0.177515
4,0.687603,-0.688637,-0.32166,-0.948522
4,0.144955,0.965752,-0.973105,0.128021
4,-0.219316,0.805721,-0.358804,-0.930454
4,-0.00290879,-1.00126,-0.935429,-0.186407
4,-0.657791,0.73786,-0.1218,-0.952767
4,-0.66096,0.732589,-0.225529,-0.965548
4,0.772687,-0.50024,0.858282,-0.330955
4,0.960837,0.157074,0.861704,0.471204
4,-0.430089,0.867965,-0.325248,-0.946456
4,-0.709523,0.615557,-0.207166,-0.963989
4,-0.927145,0.0649705,0.838058,-0.54112
4,0.268436,-0.845094,-0.997001,0.0350543
4,-0.944067,-0.329911,0.866144,0.426031
4,0.837582,-0.0389422,0.777647,0.62515
4,-0.609683,0.791432,-0.351978,-0.934626
4,0.247465,0.822741,-0.153177,0.958223
4,0.689659,-0.435207,-0.335706,-0.940395
4,0.178158,-0.942871,-0.994395,-0.060784
4,-0.90498,-0.0307183,0.507363,0.710323
4,0.81545,-0.0508452,0.7979,0.600183
4,-0.38389,-0.864871,-0.0846909,0.937351
4,0.431547,0.865824,-0.0747381,0.933131
4,-0.965866,-0.224817,0.64615,0.701153
4,0.713163,-0.578074,-0.506018,-0.758956
4,0.540019,-0.837106,-0.0801895,-0.936266
4,-0.873263,0.00727849,0.677208,0.690304
4,-0.851254,0.45393,0.832127,-0.550606
4,-0.770868,-0.500941,0.861893,0.351584
4,-0.551367,-0.832867,-0.395715,0.907201
4,0.915867,0.047158,0.84217,0.532856
4,-0.034567,0.99756,-0.995961,0.0505139
4,-0.24796,-0.873354,-0.859993,-0.259053
4,-0.595054,0.514117,0.791964,-0.606943
4,-0.967306,-0.231957,0.617891,0.70971
4,0.216733,0.912743,-0.861759,-0.25594
4,0.0411748,-0.999558,-0.982266,-0.103445
4,-0.37293,-0.866673,-0.374587,0.921042
4,0.870829,0.437505,0.766538,0.636092
4,-0.703885,0.64678,-0.501661,-0.768052
4,-0.400353,0.867919,-0.205604,-0.96693
4,0.646374,-0.754314,-0.179808,-0.965186
4,-0.927236,-0.359115,0.865919,0.423939
4,0.833412,-0.46836,0.833806,-0.551131
4,0.919927,-0.377756,0.859584,-0.480235
4,-0.200923,0.788289,-0.306195,-0.952943
4,-0.471589,0.860949,-0.165001,-0.962365
4,-0.846633,0.457587,0.865725,-0.426979
4,-0.648848,-0.52079,0.865374,0.430974
4,0.89518,-0.0188232,0.682174,-0.689216
4,-0.0047887,0.999715,-0.998913,2.41237e-05
4,-0.923131,-0.371958,0.866156,0.392601
4,-0.287336,-0.80374,-0.972026,-0.129749
4,0.907719,-0.0365584,0.651618,-0.702486
4,0.935195,-0.344076,0.856418,-0.485189
4,0.214584,0.91493,-0.993291,0.0608469
4,0.799624,-0.4852,0.866849,-0.376948
4,-0.661379,-0.388427,-0.33403,0.942895
4,0.848651,-0.456338,0.75779,-0.644099
4,-0.965693,-0.228964,0.813975,0.581549
4,-0.602677,0.798428,-0.12835,-0.954295
4,0.780501,0.49689,0.863068,0.457038
4,0.575195,0.814535,-0.309484,0.952355
4,-0.713544,-0.587026,-0.418964,0.885852
4,0.308067,-0.701803,-0.996014,0.0228769
4,0.716675,0.515718,0.829291,0.556009
4,-0.713471,-0.598438,-0.350865,0.936159
4,0.836375,0.464854,0.774224,0.628549
4,0.705154,-0.628075,-0.435009,-0.872985
4,-0.781541,0.0684706,0.789663,0.611819
4,-0.948418,0.112155,0.677502,-0.691445
4,-0.964528,-0.181131,0.725814,0.665773
4,-0.917703,0.376543,0.706686,-0.677907
4,0.179945,0.940411,-0.979954,-0.10978
4,-0.523454,-0.845024,-0.360497,0.929106
4,-0.111171,0.977962,-0.999693,-0.0305558
4,0.709326,0.615913,-0.43417,0.874849
4,-0.044851,0.994678,-0.995351,-0.0477967
4,0.661224,-0.521928,0.867899,-0.421347
4,0.792545,-0.492224,0.864913,-0.441452
4,0.940348,-0.336659,0.865251,-0.436894
4,-0.902318,-0.404512,0.868182,0.394133
4,-0.105383,-0.981383,-0.970881,0.131102
4,0.867352,-0.0132967,0.680542,0.688384
4,-0.694785,0.518353,0.769976,-0.634774
4,0.804995,0.483505,0.853546,0.312424
4,0.664087,0.726376,-0.45822,0.843729
4,0.71174,0.520982,-0.380448,0.917577
4,0.965848,0.193187,0.778748,0.625071
4,0.708248,0.618493,-0.507745,0.756064
4,0.418505,-0.867428,-0.245854,-0.964489
4,0.846894,0.456179,0.866748,0.442703
4,-0.581522,0.812681,-0.323383,-0.944866
4,-0.96504,0.22105,0.660679,-0.699506
4,0.141953,0.964536,-0.878961,-0.245029
4,-0.966149,-0.18519,0.636079,0.704856
4,-0.808399,0.480733,0.740319,-0.65587
4,-0.956684,0.28578,0.600318,-0.711726
4,0.690216,0.684111,-0.340625,0.939068
4,-0.256351,0.862191,-0.976273,0.115294
4,0.429499,-0.865971,-0.376318,-0.921188
4,0.818399,-0.476469,0.866173,-0.375051
4,-0.116,0.976717,-0.976888,0.114571
4,-0.22147,0.80496,-0.165664,-0.961925
4,-0.159346,-0.955588,-0.987777,0.0889856
4,-0.0698529,0.993065,-0.969494,-0.132577
4,0.766634,0.50174,0.860831,0.482055
4,0.965553,0.217467,0.600307,0.710378
4,0.308346,-0.852258,-0.221415,-0.966483
4,0.211916,-0.916261,-0.959683,0.150687
4,-0.928364,0.0641892,0.742456,-0.655223
4,-0.535494,0.841183,-0.169905,-0.96219
4,-0.676337,-0.412324,-0.326761,0.943925
4,-0.693433,-0.443223,-0.378825,0.915931
4,0.705203,-0.5175,0.789011,-0.613257
4,-0.216825,-0.911831,-0.996928,0.0355989
4,0.708426,0.626765,-0.467618,0.831095
4,0.48632,0.856406,-0.417257,0.886891
4,-0.849267,0.456469,0.852257,-0.310415
4,0.9307,-0.359924,0.852144,-0.503239
4,0.947686,-0.109987,0.573374,-0.713917
4,0.831305,-0.0386783,0.804363,0.596268
4,-0.578217,0.814038,-0.427914,-0.87913
4,-0.239546,-0.88679,-0.999265,0.0248887
4,0.965377,0.217385,0.866696,0.406271
4,0.588082,-0.809114,-0.15234,-0.959202
4,-0.75318,-0.506919,0.862942,0.462982
4,0.0899906,0.985898,-0.968381,0.133434
4,-0.239841,-0.819842,-0.172458,0.961719
4,-0.184917,-0.937128,-0.901648,-0.228446
4,-0.933678,-0.352741,0.865085,0.362147
4,0.297935,0.845999,-0.196332,0.965983
4,0.589329,0.809615,-0.342705,0.938231
4,-0.858486,0.0185702,0.661429,0.697279
4,-0.250663,0.868032,-0.984579,0.0993702
4,-0.268533,-0.844411,-0.999799,-0.00292883
4,0.942322,0.332143,0.82674,0.558632
4,0.945532,-0.104349,0.807171,-0.588177
4,-0.930823,-0.0672755,0.760402,0.640794
4,-0.192238,0.932454,-0.995057,-0.0617278
4,0.218885,0.910836,-0.998618,-0.00950733
4,-0.715633,0.562255,-0.501186,-0.767546
4,0.59143,0.806522,-0.488615,0.795353
4,-0.00769212,0.998689,-0.925309,-0.200905
4,0.271762,-0.836165,-0.186394,-0.964434
4,-0.670259,0.521687,0.827478,-0.558053
4,0.942061,-0.0922109,0.547102,-0.715565
4,-0.845241,0.458234,0.80356,-0.595512
4,-0.762943,0.503197,0.865938,-0.358305
4,0.962256,0.252305,0.770169,0.63153
4,-0.111447,-0.98156,-0.999326,0.00177057
4,-0.197241,0.928574,-0.960366,0.150819
4,0.897157,0.40651,0.842932,0.530063
4,-0.963392,-0.258558,0.769586,0.633624
4,0.661546,-0.731627,-0.387561,-0.912474
4,-0.850312,-0.45355,0.818294,0.574447
4,0.878776,-0.430095,0.729357,-0.664831
4,-0.714545,-0.534002,-0.511158,0.732127
4,-0.283701,-0.810499,-0.942412,-0.180576
4,0.631387,0.771225,-0.44694,0.85884
4,-0.0910104,-0.987157,-0.923157,-0.200949
4,0.880786,-0.427536,0.848603,-0.300833
4,0.530596,0.841503,-0.411857,0.89381
4,-0.965532,0.240191,0.817905,-0.573621
4,-0.36056,-0.862458,-0.116,0.950303
4,0.353523,0.863148,-0.378476,0.91816
4,0.180422,0.942972,-0.955112,-0.157341
4,-0.139863,0.965104,-0.955579,-0.159909
4,0.94961,-0.305771,0.645054,-0.700993
4,0.300693,0.756318,-0.996528,0.0471912
4,0.594209,0.80374,-0.0894256,0.941036
4,0.582327,-0.811923,-0.424979,-0.881092
4,0.683659,-0.42674,-0.337446,-0.939466
4,0.711349,-0.531681,-0.414549,-0.894319
4,0.602471,0.79782,-0.374822,0.92048
4,0.945548,-0.329531,0.813698,-0.580657
4,-0.799852,-0.059305,0.770865,-0.632027
4,-0.710008,-0.613224,-0.377898,0.92074
4,0.671394,0.524064,0.804221,0.594895
4,0.715115,-0.558244,-0.374695,-0.919526
4,0.867164,-0.011396,0.703948,0.679095
4,-0.438009,-0.865062,-0.0272468,0.903479
4,-0.607752,0.793548,-0.454246,-0.849303
4,-0.714388,-0.591239,-0.480231,0.811167
4,0.935675,0.340696,0.803616,0.59719
4,0.944532,0.102261,0.624332,0.706234
4,0.748987,0.506547,0.861568,0.460521
4,0.960061,-0.16962,0.71816,-0.670947
4,-0.91941,-0.0517591,0.719063,0.668075
4,0.715606,0.540947,-0.283386,0.957685
4,-0.206389,-0.920447,-0.857237,-0.259847
4,-0.603615,0.79548,-0.49047,-0.792294
4,-0.189405,-0.933929,-0.979186,-0.107455
4,-0.711568,-0.608713,-0.258082,0.963787
4,-0.829043,-0.0440073,0.717195,-0.671775
4,-0.226729,-0.810971,-0.226303,0.966308
4,-0.643662,-0.519431,0.837978,0.537165
4,0.347994,-0.861459,-0.179381,-0.963134
4,0.38094,0.867505,-0.3918,0.908662
4,0.596367,-0.515008,0.806255,-0.593076
4,0.964497,-0.237095,0.648549,-0.700582
4,0.809071,0.479716,0.811894,0.585619
4,0.0418069,-0.999328,-0.998847,-0.00284028
4,0.278032,0.822223,-0.974554,-0.127366
4,-0.628169,0.772261,-0.382873,-0.914323
4,0.88526,0.00600984,0.589811,0.710501
4,0.685261,-0.690793,-0.172974,-0.96367
4,0.548046,-0.834436,-0.292293,-0.954686
4,0.912882,-0.386803,0.729749,-0.664768
4,0.840178,-0.0361798,0.820088,0.575188
4,0.942225,-0.0987708,0.857471,-0.483227
4,0.957813,-0.286447,0.752885,-0.647078
4,0.270294,0.840272,-0.997664,-0.0440373
4,0.179996,0.943886,-0.89033,-0.236826
4,-0.698388,-0.660595,-0.462344,0.838726
4,0.268759,-0.84442,-0.996273,0.0567066
4,-0.86545,0.44374,0.864879,-0.443051
4,0.965232,-0.171928,0.86158,-0.461977
4,-0.765517,-0.0751712,0.822991,-0.566212
4,0.108755,0.979092,-0.990486,-0.0749413
4,-0.288419,0.843991,-0.326296,-0.94283
4,0.709727,-0.503965,-0.430532,-0.87693
4,-0.622916,-0.77749,-0.375075,0.91877
4,0.665119,-0.397388,-0.275447,-0.961344
4,-0.85859,0.0197314,0.625491,0.70703
4,0.488684,0.854601,-0.293656,0.95386
4,-0.242607,0.821209,-0.0910085,-0.940393
4,0.82517,-0.044892,0.706653,0.67859
4,-0.681236,0.420885,-0.311136,-0.951011
4,0.844955,0.458216,0.851368,0.503246
4,0.862892,0.0163703,0.686105,-0.686883
4,-0.875335,0.00537783,0.74098,0.657285
4,-0.715253,0.54619,-0.388882,-0.910267
4,0.828576,0.470413,0.839926,0.534173
4,0.906207,-0.0355034,0.553137,-0.714849
4,-0.682172,-0.421632,-0.336913,0.941581
4,-0.691553,-0.678893,-0.511384,0.739273
4,-0.217213,0.909369,-0.883404,0.241413
4,0.406707,0.86723,-0.200995,0.964821
4,-0.58725,-0.810539,-0.369609,0.923231
4,-0.92639,-0.0642639,0.810412,0.584561
4,0.952201,-0.300396,0.717231,-0.670628
